Function,T_1_1,T_1_3,T_2_1,T_2_3,M1,M2,L,ML1,SL1,ML2,SL2
19.6882,17,19,19,16,14.5371,24.5273,0.563912,0.735897,0.590091,0.661913,0.538947
19.6909,15,18,19,18,22.919,16.6582,0.561022,0.771456,0.599408,0.649778,0.5264
19.6911,19,17,18,20,16.9143,22.2997,0.5826,0.689426,0.576765,0.704,0.588725
19.6929,19,19,17,15,15.7935,23.3562,0.570178,0.705806,0.586613,0.68044,0.553439
19.6943,15,17,20,16,19.6315,19.7533,0.571195,0.74355,0.600175,0.679619,0.543506
19.6971,17,20,20,20,17.211,22.0327,0.569381,0.756,0.600176,0.63696,0.541561
19.7027,17,17,19,20,15.9919,23.1887,0.594217,0.72031,0.586896,0.684364,0.601499
19.7027,19,20,18,20,17.9706,21.3299,0.56807,0.727723,0.588782,0.65072,0.548354
19.7077,17,18,20,16,13.933,25.1327,0.571134,0.716864,0.582078,0.684182,0.560194
19.708,19,20,18,18,17.9395,21.3694,0.566857,0.72217,0.590847,0.656816,0.54369
19.7275,19,18,17,16,15.7421,23.4715,0.58241,0.69571,0.57623,0.695818,0.588877
19.7362,18,17,20,19,15.5125,23.7042,0.564929,0.694207,0.56363,0.704184,0.566287
19.7425,16,17,18,17,23.7372,15.9896,0.567663,0.736866,0.595841,0.679718,0.540193
19.7428,20,19,16,19,20.5816,18.9548,0.568851,0.704406,0.576667,0.673853,0.560945
19.7455,15,17,20,19,20.7397,18.8115,0.577186,0.753337,0.610007,0.668322,0.546433
19.7607,17,19,19,18,16.1169,23.1839,0.575194,0.741897,0.591966,0.655319,0.559409
19.7617,18,18,16,15,17.0854,22.2759,0.567984,0.71567,0.583399,0.68377,0.552365
19.763,17,18,18,16,14.429,24.7739,0.598892,0.727465,0.613874,0.676182,0.584036
19.7634,20,19,16,17,19.0854,20.4003,0.570821,0.698969,0.558427,0.680774,0.583465
19.7643,20,17,18,19,15.1509,24.0982,0.552962,0.670867,0.52921,0.72,0.578947
19.7647,20,20,18,17,17.5442,21.8508,0.575945,0.702276,0.593043,0.67068,0.558721
19.7816,15,18,17,19,21.3341,18.3231,0.56839,0.788104,0.598118,0.638769,0.542393
19.7834,20,17,15,17,19.4242,20.1208,0.571183,0.678316,0.556874,0.716235,0.586796
19.7856,15,16,17,17,18.6681,20.8354,0.565768,0.750156,0.575241,0.683259,0.556663
19.7922,15,18,18,18,23.2417,16.5515,0.585633,0.778,0.639036,0.645867,0.537662
19.7962,17,15,15,20,14.2931,24.9661,0.607025,0.71353,0.616402,0.7092,0.59761
19.7979,19,19,19,18,16.6998,22.7085,0.562187,0.704684,0.565592,0.677447,0.558749
19.7991,17,20,17,15,15.6316,23.7142,0.56661,0.758118,0.597863,0.640842,0.537876
19.8001,18,19,20,18,17.4006,22.0542,0.5667,0.717457,0.594253,0.670128,0.539659
19.8011,20,18,18,18,16.0343,23.3398,0.580882,0.680449,0.534041,0.703644,0.631579
19.8025,18,19,15,19,19.9965,19.6202,0.57004,0.74669,0.603129,0.648253,0.539245
19.803,18,19,18,15,16.1419,23.2424,0.571488,0.7189,0.590286,0.672879,0.552886
19.8032,15,17,15,19,24.5107,15.3807,0.554169,0.78616,0.604394,0.648092,0.509403
19.8033,15,15,15,17,21.1699,18.5195,0.579839,0.7472,0.599264,0.696104,0.560827
19.8089,20,17,20,17,15.7897,23.5847,0.578855,0.65745,0.550809,0.736941,0.61094
19.8132,20,20,17,17,19.4025,20.199,0.573252,0.706825,0.585472,0.667052,0.561022
19.8151,19,19,17,19,18.9309,20.6458,0.559534,0.717032,0.582891,0.666611,0.536591
19.8301,18,19,19,17,16.6363,22.8305,0.556717,0.719604,0.56659,0.669763,0.546999
19.8431,15,17,17,20,20.9434,18.8095,0.627708,0.775909,0.690678,0.652727,0.570605
19.8439,19,19,15,20,19.6534,20.0229,0.575486,0.729923,0.595477,0.656,0.556163
19.856,20,19,18,17,17.6671,21.9125,0.573787,0.690031,0.578185,0.688344,0.569191
19.8562,19,20,16,20,20.0462,19.6777,0.57756,0.73787,0.553729,0.64368,0.6
19.865,17,18,15,16,17.5331,22.0557,0.565163,0.744325,0.620063,0.664182,0.512751
19.8682,16,18,20,17,23.8596,16.1185,0.552417,0.739821,0.577043,0.668764,0.528931
19.8738,16,15,15,19,20.9109,18.8995,0.581019,0.731165,0.573043,0.700557,0.588925
19.8945,18,17,15,19,18.9711,20.7619,0.562197,0.719103,0.573872,0.683954,0.550504
19.8985,18,19,18,16,15.8313,23.7194,0.566917,0.7218,0.578382,0.669391,0.555601
19.9038,16,17,17,16,21.6219,18.2898,0.598666,0.739519,0.614006,0.679429,0.583563
19.9113,15,18,15,15,23.6424,16.4061,0.583871,0.78824,0.630474,0.643862,0.542398
19.9187,17,18,15,20,19.1353,20.6547,0.572136,0.756904,0.617985,0.650609,0.530134
19.9249,18,19,17,16,15.5366,24.0474,0.565307,0.726978,0.580603,0.665565,0.550388
19.931,18,19,16,17,19.3611,20.4664,0.579839,0.735239,0.601689,0.658409,0.558939
19.9472,17,20,19,20,18.6884,21.1298,0.557079,0.76169,0.608137,0.63344,0.511475
19.9478,18,18,17,19,18.0819,21.7006,0.588235,0.722292,0.591512,0.673055,0.585016
19.9487,20,17,16,17,19.7822,20.1052,0.570694,0.673969,0.551788,0.720376,0.591683
19.9495,16,17,17,17,22.6013,17.4582,0.572989,0.742741,0.605166,0.675576,0.542029
19.9563,15,18,19,19,23.3353,16.782,0.59725,0.774759,0.642497,0.646505,0.556203
19.9564,18,20,17,16,16.1297,23.5514,0.566062,0.740461,0.593316,0.648667,0.540501
19.96,20,20,18,18,19.036,20.828,0.577703,0.704939,0.570661,0.667429,0.584753
19.9723,15,18,15,19,25.6262,14.6609,0.574037,0.80216,0.656194,0.631033,0.503477
19.9818,20,17,17,20,17.0583,22.7281,0.587798,0.677784,0.610109,0.711818,0.563252
19.9828,17,20,15,18,18.2644,21.5972,0.570409,0.77953,0.626814,0.624816,0.521228
19.9972,19,17,20,19,16.6812,23.1125,0.56403,0.677781,0.558574,0.716138,0.569946
20.0022,18,18,20,18,17.0181,22.8056,0.573129,0.704413,0.60371,0.688356,0.542024
20.0055,15,17,17,15,17.882,22.0004,0.62198,0.758961,0.704944,0.670843,0.542683
20.0075,17,19,18,20,18.2325,21.675,0.588622,0.753558,0.653463,0.645333,0.529312
20.0119,17,15,20,17,15.1913,24.5406,0.577703,0.67892,0.549463,0.745974,0.609003
20.0133,19,20,19,19,18.7848,21.1674,0.579963,0.720063,0.59611,0.657293,0.564288
20.0154,17,20,15,19,20.8591,19.2228,0.573043,0.782675,0.63285,0.622061,0.520446
20.0192,15,18,15,20,24.7234,15.5999,0.590778,0.80564,0.646617,0.628,0.543223
20.0233,18,18,17,15,15.0976,24.6506,0.55297,0.710562,0.556316,0.687816,0.549559
20.0257,19,17,20,17,16.3795,23.4511,0.576009,0.672344,0.551761,0.724706,0.602778
20.0338,17,17,15,15,15.6992,24.1059,0.55962,0.726723,0.572358,0.687422,0.546868
20.0358,19,20,15,17,20.984,19.145,0.559871,0.734505,0.584923,0.649072,0.536077
20.0373,19,19,16,20,18.5781,21.408,0.564653,0.724826,0.585395,0.659667,0.544546
20.0388,20,19,17,16,15.9256,23.9029,0.571289,0.691763,0.573932,0.688174,0.568526
20.0396,19,20,16,18,22.0003,18.1976,0.561528,0.732196,0.570813,0.649633,0.552724
20.0435,18,20,19,15,14.1662,25.5648,0.569463,0.727055,0.616605,0.6592,0.523613
20.0453,19,17,16,15,16.9762,22.9286,0.559176,0.684554,0.5357,0.716723,0.584723
20.0502,16,17,19,19,22.1171,18.1085,0.571382,0.737422,0.580779,0.67623,0.56234
20.0728,17,19,16,16,15.8609,24.0297,0.559091,0.752857,0.580765,0.650435,0.538981
20.0752,16,18,16,20,25.7653,14.7298,0.557193,0.77355,0.595349,0.64313,0.523162
20.0829,15,17,18,18,23.4721,16.899,0.591576,0.762615,0.62134,0.663814,0.563999
20.0852,15,17,18,19,23.5539,16.8265,0.564829,0.765962,0.599238,0.66023,0.533275
20.0889,15,18,16,15,23.9129,16.4964,0.570444,0.781303,0.621325,0.647908,0.524714
20.1035,16,17,17,18,22.7541,17.6135,0.588081,0.745963,0.617643,0.671814,0.559943
20.1117,18,19,15,17,19.3971,20.7831,0.582127,0.74069,0.638943,0.654624,0.527966
20.1134,18,19,17,18,19.0556,21.1072,0.573432,0.732843,0.595399,0.658894,0.552392
20.1179,19,19,16,15,16.4883,23.5278,0.567692,0.710641,0.586177,0.676571,0.54906
20.1197,18,18,18,17,17.5911,22.4951,0.558468,0.711367,0.583459,0.684225,0.533244
20.1198,20,17,18,16,15.4068,24.5474,0.534084,0.662878,0.514689,0.733143,0.55615
20.1225,19,18,15,20,20.2502,20.0025,0.578485,0.716736,0.593273,0.673217,0.563855
20.1246,17,15,15,19,14.4716,25.4353,0.568589,0.710386,0.563037,0.713722,0.574398
20.1265,19,17,19,16,13.7634,26.1042,0.559801,0.673926,0.537167,0.724952,0.584836
20.1306,15,17,18,17,22.3663,18.0303,0.561409,0.759269,0.585735,0.667482,0.538683
20.1385,20,17,17,15,15.9693,24.0553,0.565757,0.66433,0.53391,0.733494,0.601939
20.1457,18,20,15,15,18.234,21.9416,0.559404,0.748483,0.605933,0.644379,0.516244
20.1575,20,18,20,19,16.8713,23.2446,0.555976,0.67467,0.540087,0.707516,0.573155
20.1595,18,15,17,15,11.4938,28.3003,0.585075,0.670112,0.570899,0.756267,0.601504
20.1665,17,18,19,19,17.3852,22.7793,0.566779,0.731103,0.582202,0.669363,0.55191
20.1702,17,19,15,16,18.0501,22.1619,0.577957,0.758783,0.614918,0.646609,0.54392
20.1704,20,18,15,20,20.1822,20.1592,0.559259,0.699189,0.575802,0.684522,0.542209
20.1775,17,20,18,18,17.2942,22.8862,0.563624,0.761442,0.614498,0.635592,0.517986
20.1803,18,20,18,20,16.8705,23.2896,0.564203,0.746733,0.578886,0.64032,0.550701
20.1815,18,20,17,20,18.1113,22.1262,0.561074,0.752191,0.590551,0.6368,0.534216
20.1833,15,19,19,17,24.6413,15.9952,0.563664,0.783342,0.620376,0.636215,0.51416
20.186,19,18,19,18,16.5093,23.64,0.57037,0.692053,0.563942,0.696,0.577091
20.1897,19,18,19,20,18.0756,22.1759,0.590774,0.697547,0.591823,0.688522,0.589692
20.1944,15,18,15,16,23.3064,17.2708,0.571845,0.79172,0.626853,0.640545,0.523472
20.1979,15,16,16,19,20.462,19.9497,0.557883,0.763461,0.589213,0.671036,0.528589
20.198,18,19,16,16,16.2292,23.9265,0.563386,0.732273,0.619231,0.661739,0.509469
20.2003,17,16,16,17,16.0862,24.0653,0.570063,0.713107,0.566033,0.704593,0.574223
20.2008,16,18,18,19,24.4942,16.1673,0.574671,0.757866,0.617505,0.654066,0.535196
20.2012,15,17,15,20,25.7478,14.9905,0.568036,0.78964,0.621377,0.644727,0.521111
20.2016,20,18,19,15,15.7346,24.398,0.577019,0.668303,0.546601,0.719816,0.610884
20.204,17,20,15,16,18.8008,21.5223,0.572817,0.773241,0.63136,0.6305,0.520859
20.2135,17,18,19,17,15.3095,24.8206,0.570788,0.725103,0.580693,0.676494,0.561066
20.2173,17,15,17,18,12.932,27.0613,0.564377,0.696741,0.549471,0.727385,0.580327
20.2181,15,17,18,15,20.1773,20.2565,0.581435,0.752577,0.612282,0.675084,0.551974
20.221,18,20,15,19,18.0169,22.2916,0.5607,0.760483,0.611686,0.632566,0.514689
20.2222,18,15,19,17,13.496,26.5411,0.574182,0.666857,0.546244,0.754909,0.606142
20.2265,20,17,20,20,17.1977,23.0718,0.58264,0.66528,0.576372,0.723818,0.589599
20.2285,16,15,17,17,19.5518,20.8642,0.572337,0.713111,0.609846,0.718753,0.533148
20.2332,20,20,20,18,17.9,22.4251,0.570267,0.69606,0.577566,0.674612,0.562848
20.2336,20,17,19,18,15.4129,24.7624,0.563682,0.664091,0.552782,0.728372,0.575945
20.2422,17,16,18,20,12.8811,27.1575,0.567263,0.711698,0.570066,0.700381,0.564397
20.2511,20,19,20,18,17.6945,22.6529,0.578661,0.68406,0.573034,0.692255,0.584595
20.2547,19,20,17,18,17.1611,23.161,0.549621,0.727129,0.569357,0.653224,0.530677
20.2566,16,17,18,16,20.286,20.229,0.564444,0.733683,0.580397,0.683619,0.548773
20.2628,20,18,18,15,15.8105,24.4454,0.563679,0.672459,0.551901,0.71577,0.576698
20.2659,18,18,17,16,14.6366,25.5543,0.58002,0.713494,0.58978,0.684,0.570155
20.2685,18,17,20,17,14.8372,25.371,0.575953,0.688533,0.561447,0.712471,0.591549
20.2918,20,19,19,18,15.9515,24.3692,0.561296,0.688333,0.547026,0.688511,0.576197
20.2968,20,19,18,15,16.1603,24.1828,0.5634,0.684704,0.561317,0.695736,0.565615
20.2991,18,17,16,20,18.8395,21.6703,0.574046,0.716864,0.578166,0.684182,0.569935
20.2996,15,19,19,19,23.0146,17.749,0.567544,0.789949,0.615308,0.630232,0.526381
20.3006,18,17,20,20,17.6462,22.7942,0.566972,0.697043,0.566504,0.700182,0.567458
20.3059,15,15,17,17,17.4652,22.9746,0.568483,0.734571,0.581682,0.705247,0.555233
20.3071,20,17,16,18,20.3364,20.2795,0.580651,0.676687,0.560208,0.716093,0.603013
20.3087,20,17,19,15,15.3346,24.9815,0.571666,0.656182,0.554122,0.741976,0.591957
20.3109,18,19,15,20,20.244,20.3737,0.543356,0.74969,0.560055,0.645167,0.527919
20.3118,15,15,15,18,22.1621,18.5736,0.571907,0.75068,0.58732,0.691692,0.556911
20.3144,17,16,17,16,11.9361,28.1853,0.573641,0.704718,0.564086,0.7134,0.583673
20.3145,20,18,18,16,14.6553,25.6311,0.564464,0.675122,0.544738,0.711636,0.586023
20.3148,17,15,18,17,12.172,27.9646,0.576483,0.68864,0.565738,0.736831,0.588218
20.3183,15,19,15,15,25.0767,15.8481,0.564011,0.80424,0.638854,0.626989,0.500146
20.3275,20,18,18,20,17.9303,22.5795,0.558032,0.685776,0.553213,0.696,0.563102
20.3291,18,19,19,15,14.876,25.4521,0.559365,0.713868,0.583514,0.676747,0.535267
20.3325,15,15,16,18,21.7136,19.035,0.568163,0.744237,0.585053,0.696205,0.551629
20.339,17,18,19,15,15.1273,25.235,0.573245,0.719103,0.586378,0.683954,0.560072
20.3417,19,18,15,15,17.074,23.4115,0.558687,0.702396,0.571936,0.691678,0.544938
20.3429,15,20,17,15,23.4646,17.4103,0.57002,0.805714,0.624495,0.618947,0.52425
20.3531,19,20,16,15,18.5086,22.0858,0.582426,0.723685,0.60213,0.659032,0.56311
20.364,18,20,15,16,18.0527,22.5353,0.564546,0.751483,0.597182,0.641333,0.534367
20.3669,18,19,16,15,18.6238,22.0044,0.564242,0.729307,0.59086,0.665143,0.538387
20.3698,20,19,17,15,17.7314,22.8485,0.568905,0.689072,0.534994,0.691868,0.604695
20.3735,15,19,18,15,21.9206,18.9201,0.567801,0.783346,0.619344,0.638593,0.522331
20.3738,20,15,15,19,14.7983,25.6116,0.574461,0.658547,0.549223,0.753215,0.603876
20.3747,19,18,16,15,17.104,23.4473,0.567926,0.697598,0.577608,0.695724,0.557777
20.375,17,20,16,17,21.6427,19.1841,0.578543,0.77025,0.611015,0.631258,0.549694
20.3759,16,17,20,17,22.7679,18.1288,0.588433,0.725536,0.618554,0.688,0.558593
20.3868,16,20,17,15,25.9457,15.1645,0.558293,0.780741,0.624878,0.629895,0.500057
20.3905,17,18,19,20,15.3983,25.0803,0.563663,0.734103,0.599218,0.665913,0.52964
20.3911,20,18,16,20,19.2966,21.4193,0.581307,0.694625,0.585639,0.688348,0.576834
20.399,15,18,15,17,26.2899,14.8648,0.590224,0.7952,0.650451,0.637303,0.537703
20.4178,18,18,16,20,19.6255,21.1622,0.565517,0.7305,0.623229,0.665739,0.510753
20.4193,19,17,19,18,16.9135,23.7129,0.564799,0.679421,0.545087,0.716279,0.586186
20.4237,19,19,19,17,18.3708,22.3523,0.568606,0.701937,0.570453,0.680946,0.566725
20.4255,20,19,15,15,18.6359,22.1067,0.569479,0.698084,0.576218,0.684132,0.56247
20.4292,19,17,20,20,16.2541,24.3514,0.581232,0.6805,0.562349,0.712,0.601557
20.4337,19,19,15,18,21.9096,19.0472,0.535877,0.724187,0.56972,0.662468,0.502525
20.4351,17,17,18,15,13.8982,26.5762,0.582398,0.710477,0.572764,0.700145,0.592239
20.4353,19,20,15,20,20.7661,20.1245,0.573107,0.74311,0.618274,0.64016,0.531346
20.4415,17,18,16,15,16.8417,23.8232,0.557227,0.735464,0.585222,0.671816,0.529972
20.4416,17,19,20,19,17.0156,23.6601,0.569305,0.739398,0.604216,0.655832,0.53658
20.4419,20,19,19,19,17.4755,23.2287,0.559167,0.69097,0.557476,0.684968,0.56092
20.4419,18,17,18,20,15.8828,24.7249,0.570823,0.706733,0.567187,0.692182,0.574535
20.443,15,16,16,18,21.0128,19.9076,0.581798,0.760026,0.587015,0.674927,0.576871
20.4448,20,20,15,18,20.7786,20.1312,0.566465,0.718958,0.591464,0.656653,0.541914
20.4455,18,17,19,18,16.4593,24.1902,0.581332,0.696099,0.576834,0.704186,0.586043
20.4479,17,19,16,20,18.8992,21.9029,0.569986,0.765286,0.591996,0.638,0.550251
20.454,15,20,15,17,26.9417,14.3591,0.575726,0.8272,0.647476,0.606186,0.517337
20.4584,15,16,17,16,18.951,21.8745,0.578388,0.746766,0.603933,0.6874,0.553649
20.4602,19,20,17,15,15.696,24.936,0.564662,0.71871,0.588275,0.662737,0.541426
20.4668,15,19,19,18,23.507,17.6106,0.580027,0.786646,0.582133,0.633191,0.578125
20.4688,19,15,15,18,14.6719,25.9147,0.569578,0.67144,0.563908,0.745026,0.576023
20.4761,17,17,16,20,19.3661,21.5188,0.586627,0.736714,0.607371,0.672364,0.566677
20.4773,16,18,16,16,24.4226,16.7709,0.568998,0.7605,0.606285,0.656364,0.534459
20.4778,17,19,17,15,15.6756,24.9892,0.581514,0.744,0.6231,0.657582,0.542259
20.4782,19,19,18,17,19.1394,21.7359,0.553828,0.706628,0.565489,0.677161,0.542005
20.4789,18,19,17,15,16.0489,24.6405,0.562672,0.724045,0.580611,0.669011,0.545092
20.48,15,15,17,20,18.9632,21.9049,0.560787,0.74474,0.58261,0.692,0.539703
20.487,17,20,17,18,17.4607,23.33,0.56984,0.767329,0.588409,0.632,0.553331
20.4886,17,16,19,18,13.5987,26.9612,0.577989,0.700517,0.559879,0.713171,0.597025
20.4888,20,17,16,16,16.8625,23.8955,0.567551,0.67125,0.554169,0.724762,0.582479
20.4973,15,17,16,18,25.5398,15.7602,0.566738,0.775816,0.613093,0.655628,0.524739
20.4983,20,19,17,18,17.7687,23.0625,0.573212,0.697144,0.5808,0.681021,0.565411
20.5007,17,17,15,20,18.7558,22.1399,0.572215,0.742446,0.609458,0.668364,0.536498
20.5149,17,18,17,16,14.5948,26.0764,0.574473,0.732953,0.59892,0.672182,0.550669
20.52,16,17,20,16,20.2512,20.7725,0.556544,0.722429,0.577661,0.692,0.535637
20.523,19,18,17,15,14.6251,26.0636,0.570187,0.692903,0.602406,0.69977,0.536198
20.5241,17,19,17,20,16.487,24.3167,0.566726,0.759353,0.603602,0.641667,0.533305
20.5316,18,16,16,17,13.1208,27.4937,0.573841,0.69433,0.573727,0.717432,0.573963
20.5347,19,20,17,19,17.7918,23.1115,0.573666,0.729935,0.6,0.650182,0.548629
20.5396,18,15,16,18,16.8646,23.992,0.564408,0.683659,0.545961,0.736205,0.584738
20.5481,15,17,20,18,22.9522,18.2896,0.579634,0.750075,0.586182,0.672,0.573443
20.5496,18,19,20,17,17.18,23.7152,0.566442,0.71462,0.584173,0.673548,0.54893
20.5531,15,16,17,18,19.3983,21.6379,0.572632,0.753545,0.611231,0.67922,0.535934
20.5642,19,19,18,18,17.293,23.6373,0.565657,0.709404,0.595156,0.673702,0.536106
20.5648,20,20,16,15,18.464,22.5384,0.568786,0.706031,0.591774,0.669979,0.545571
20.5691,16,17,20,18,22.704,18.5635,0.578518,0.728643,0.59492,0.684093,0.562419
20.5691,20,17,19,19,19.7496,21.339,0.587007,0.666727,0.587297,0.724046,0.586684
20.571,19,20,19,18,19.4989,21.5782,0.589048,0.717316,0.57934,0.660408,0.598726
20.5718,20,20,19,17,18.3458,22.6631,0.574453,0.697818,0.579675,0.674309,0.569139
20.5738,15,17,19,15,21.0421,20.1339,0.571481,0.746354,0.574296,0.679325,0.568765
20.5885,19,15,16,19,15.095,25.7494,0.56427,0.669815,0.545598,0.744506,0.585292
20.5895,18,20,20,19,19.1433,21.9481,0.585019,0.733337,0.635349,0.650343,0.537611
20.592,19,17,18,16,15.5565,25.3226,0.560072,0.678319,0.520803,0.720762,0.603286
20.596,15,18,18,20,23.8873,17.504,0.574095,0.784692,0.615337,0.639478,0.53796
20.5966,20,15,18,17,13.5235,27.2414,0.566176,0.641051,0.527354,0.777351,0.612973
20.5995,15,16,18,17,19.1455,21.9654,0.568239,0.743885,0.58509,0.687605,0.551863
20.6002,20,18,15,16,18.4214,22.6471,0.55381,0.6882,0.555886,0.699636,0.551589
20.6017,15,17,17,17,23.4881,17.8901,0.579928,0.76574,0.614744,0.663341,0.547711
20.6081,18,18,17,20,17.9475,23.1075,0.592869,0.725225,0.619202,0.669565,0.567227
20.6137,17,19,15,18,19.2455,21.899,0.571938,0.765072,0.586175,0.64034,0.559061
20.6188,17,20,20,18,18.2775,22.8184,0.625886,0.750068,0.614786,0.642776,0.636103
20.6196,19,20,20,17,17.7261,23.338,0.570453,0.709844,0.581021,0.667216,0.559885
20.6199,16,19,17,17,25.7277,15.8214,0.563163,0.77237,0.607927,0.639828,0.523128
20.6248,20,20,17,15,15.7753,25.1806,0.551979,0.701443,0.560472,0.673684,0.54343
20.6273,17,20,19,18,19.0307,22.1273,0.566669,0.75569,0.614032,0.639184,0.52354
20.6285,17,19,20,18,16.8152,24.211,0.556638,0.736432,0.584388,0.659064,0.530409
20.6297,18,20,20,17,17.7252,23.3584,0.608565,0.727663,0.604052,0.656495,0.612865
20.6332,15,20,19,19,25.2608,16.2858,0.571075,0.805139,0.63865,0.615273,0.514913
20.6351,18,19,19,16,15.1524,25.7859,0.583586,0.716736,0.603825,0.673217,0.563619
20.6372,20,19,17,19,18.2899,22.8423,0.585824,0.699835,0.608547,0.677558,0.562705
20.6386,15,17,17,19,21.5031,19.8264,0.560823,0.772519,0.596789,0.656184,0.52821
20.641,15,17,19,19,21.6287,19.7131,0.577373,0.75957,0.591035,0.664276,0.564681
20.6474,15,17,19,16,19.1186,22.0836,0.569586,0.749658,0.595082,0.675429,0.545284
20.6508,20,20,17,19,19.5572,21.6782,0.57206,0.712206,0.58421,0.660687,0.56009
20.6544,20,19,16,15,18.7902,22.4057,0.564814,0.693531,0.563923,0.688,0.565744
20.6649,18,15,16,20,15.5456,25.4743,0.602634,0.689591,0.590853,0.7266,0.615385
20.6669,19,20,18,17,19.3795,21.8763,0.566881,0.719394,0.604938,0.659959,0.529447
20.6693,15,18,15,18,26.5917,15.1057,0.604495,0.79868,0.679051,0.634133,0.540107
20.6705,18,20,20,18,17.7121,23.4496,0.581159,0.7305,0.615924,0.653388,0.548097
20.6715,19,20,18,15,15.9332,25.1229,0.566243,0.71384,0.582696,0.666442,0.549982
20.6718,15,17,15,15,21.6667,19.7372,0.623887,0.77224,0.686581,0.662361,0.565639
20.6851,17,15,17,19,14.7486,26.262,0.567014,0.699812,0.56785,0.722633,0.566124
20.6902,16,17,17,15,22.8332,18.677,0.561552,0.736296,0.590942,0.683373,0.532776
20.6998,18,15,17,20,12.9412,27.9884,0.561882,0.684775,0.547828,0.731,0.57714
20.7112,19,17,17,16,14.6398,26.4149,0.578659,0.682806,0.570214,0.716571,0.587819
20.7116,18,18,19,18,18.5205,22.77,0.581114,0.709286,0.59266,0.684444,0.569451
20.712,19,15,17,17,12.287,28.6268,0.577491,0.659806,0.517314,0.759273,0.647059
20.7213,16,15,17,20,17.3354,23.9021,0.561397,0.722778,0.5672,0.705,0.555536
20.728,20,19,18,20,18.1422,23.1572,0.571932,0.69802,0.587872,0.677833,0.555707
20.7319,15,16,15,19,19.9631,21.4542,0.578204,0.77016,0.598936,0.666795,0.559035
20.732,17,20,20,17,19.7705,21.6353,0.585983,0.747102,0.625548,0.645773,0.549265
20.74,18,16,15,18,15.4534,25.7064,0.551557,0.70231,0.544168,0.708683,0.559329
20.7429,18,15,20,19,13.0541,27.9661,0.602527,0.66812,0.54512,0.749165,0.666667
20.7475,15,15,16,17,17.999,23.3296,0.558363,0.740803,0.568534,0.700675,0.548291
20.7477,19,20,19,20,16.8197,24.4378,0.565957,0.722811,0.599768,0.65424,0.533556
20.7563,17,20,18,15,15.4008,25.7874,0.565121,0.752337,0.616175,0.644547,0.518281
20.7584,15,17,19,20,21.926,19.6614,0.580071,0.762873,0.623009,0.660727,0.54057
20.7643,18,17,18,16,13.6699,27.429,0.583071,0.695133,0.580178,0.708381,0.586135
20.7645,19,20,20,18,18.7763,22.6322,0.572126,0.712562,0.58851,0.664,0.555989
20.7659,19,20,17,17,17.928,23.4319,0.562762,0.724323,0.591103,0.65633,0.535408
20.7756,18,20,18,19,16.5508,24.7446,0.593938,0.743833,0.626044,0.643232,0.5643
20.7764,20,19,15,18,21.2308,20.3496,0.568224,0.706326,0.57623,0.673532,0.560169
20.7822,18,16,17,17,12.7619,28.3168,0.55579,0.689461,0.548084,0.721778,0.564109
20.787,15,15,16,19,19.7328,21.7773,0.569414,0.747671,0.577812,0.691848,0.561274
20.7929,20,18,19,18,14.5514,26.6565,0.565728,0.676212,0.555035,0.707556,0.577302
20.7936,18,20,16,19,19.9608,21.5759,0.575462,0.754807,0.62222,0.636121,0.533053
20.7964,16,17,20,19,25.0248,16.8241,0.559827,0.73175,0.573356,0.680276,0.546724
20.7969,17,20,19,19,17.6803,23.7248,0.577617,0.75869,0.566751,0.636283,0.587447
20.7987,20,18,17,15,16.6316,24.7135,0.576911,0.676701,0.572698,0.711724,0.581512
20.7997,15,15,15,20,20.791,20.8079,0.58662,0.75764,0.576698,0.6832,0.596092
20.8006,19,17,18,15,16.5295,24.8131,0.568268,0.675543,0.568529,0.725205,0.567979
20.8013,20,18,16,19,18.9237,22.5651,0.567883,0.691906,0.580691,0.692044,0.554535
20.8015,19,18,19,15,14.3009,26.9084,0.556134,0.683811,0.558051,0.707862,0.554068
20.8047,20,15,16,17,13.8018,27.3835,0.575478,0.648969,0.548288,0.768208,0.60783
20.8068,17,18,20,18,16.0138,25.3095,0.489747,0.722795,0.49635,0.6768,0.483254
20.8076,15,20,16,18,26.9664,15.0218,0.553413,0.823184,0.565247,0.607184,0.543624
20.8097,15,15,15,16,18.9015,22.6023,0.552083,0.74372,0.553833,0.700632,0.550356
20.8134,19,20,15,16,19.9929,21.5843,0.566637,0.731637,0.605781,0.652167,0.529194
20.8158,20,20,19,19,19.232,22.3037,0.572713,0.703091,0.609959,0.667798,0.535455
20.8203,20,17,15,15,18.9272,22.5987,0.56098,0.672821,0.54785,0.725012,0.57564
20.8217,18,16,17,19,12.0858,29.0286,0.558268,0.695326,0.559146,0.712867,0.557334
20.8256,15,18,19,17,23.1579,18.6346,0.56903,0.768152,0.602689,0.653124,0.538368
20.8404,20,18,19,20,16.3809,25.0299,0.561859,0.681485,0.551433,0.699826,0.572951
20.841,20,20,15,15,18.6036,22.9428,0.573048,0.710716,0.59723,0.666274,0.548821
20.8418,20,19,20,19,18.2788,23.2496,0.563064,0.68667,0.570333,0.688674,0.555478
20.8527,20,20,16,19,21.4357,20.3051,0.565556,0.716906,0.589316,0.657131,0.542333
20.8528,15,18,18,15,21.6577,20.0967,0.571728,0.767962,0.624945,0.656,0.523543
20.8709,17,15,16,19,16.95,24.5543,0.576406,0.705036,0.581023,0.718177,0.571532
