Function,T_1_1,T_1_3,T_2_1,T_2_3,M1,M2,L,ML1,SL1,ML2,SL2
-1,35,55,30,20,-1,-1,-1,0.780812,-1,0.509733,-1
-1,35,15,35,15,-1,-1,-1,0.484217,-1,1.07648,-1
-1,35,15,35,20,-1,-1,-1,0.491674,-1,1.0312,-1
-1,35,15,35,25,-1,-1,-1,0.499131,-1,0.991247,-1
-1,35,15,35,30,-1,-1,-1,0.506589,-1,0.955733,-1
-1,35,15,35,35,-1,-1,-1,0.514046,-1,0.923958,-1
-1,35,15,35,40,-1,-1,-1,0.521503,-1,0.89536,-1
-1,35,15,35,45,-1,-1,-1,0.52896,-1,0.869486,-1
-1,35,15,35,50,-1,-1,-1,0.536417,-1,0.845964,-1
-1,35,15,35,55,-1,-1,-1,0.543874,-1,0.824487,-1
-1,35,20,35,15,-1,-1,-1,0.518503,-1,0.904589,-1
-1,35,20,35,20,-1,-1,-1,0.52596,-1,0.87696,-1
-1,35,25,35,15,-1,-1,-1,0.552789,-1,0.792487,-1
-1,35,25,35,20,-1,-1,-1,0.560246,-1,0.774133,-1
-1,35,30,35,15,-1,-1,-1,0.587074,-1,0.7136,-1
-1,35,30,35,20,-1,-1,-1,0.594531,-1,0.700686,-1
-1,35,35,35,15,-1,-1,-1,0.62136,-1,0.655071,-1
-1,35,35,35,20,-1,-1,-1,0.628817,-1,0.6456,-1
-1,35,40,35,15,-1,-1,-1,0.655646,-1,0.60992,-1
-1,35,40,35,20,-1,-1,-1,0.663103,-1,0.602756,-1
-1,35,45,35,15,-1,-1,-1,0.689931,-1,0.574031,-1
-1,35,45,35,20,-1,-1,-1,0.697389,-1,0.56848,-1
-1,35,50,35,15,-1,-1,-1,0.724217,-1,0.544819,-1
-1,35,50,35,20,-1,-1,-1,0.731674,-1,0.540436,-1
-1,35,55,35,15,-1,-1,-1,0.758503,-1,0.520579,-1
-1,35,55,35,20,-1,-1,-1,0.76596,-1,0.517067,-1
-1,35,15,40,15,-1,-1,-1,0.478017,-1,1.09995,-1
-1,35,15,40,20,-1,-1,-1,0.485267,-1,1.0532,-1
-1,35,15,40,25,-1,-1,-1,0.492517,-1,1.01195,-1
-1,35,15,40,30,-1,-1,-1,0.499767,-1,0.975289,-1
-1,35,15,40,35,-1,-1,-1,0.507017,-1,0.942484,-1
-1,35,15,40,40,-1,-1,-1,0.514267,-1,0.91296,-1
-1,35,15,40,45,-1,-1,-1,0.521517,-1,0.886248,-1
-1,35,15,40,50,-1,-1,-1,0.528767,-1,0.861964,-1
-1,35,15,40,55,-1,-1,-1,0.536017,-1,0.839791,-1
-1,35,20,40,15,-1,-1,-1,0.51135,-1,0.923116,-1
-1,35,20,40,20,-1,-1,-1,0.5186,-1,0.89456,-1
-1,35,20,40,25,-1,-1,-1,0.52585,-1,0.868724,-1
-1,35,25,40,15,-1,-1,-1,0.544683,-1,0.807791,-1
-1,35,25,40,20,-1,-1,-1,0.551933,-1,0.7888,-1
-1,35,25,40,25,-1,-1,-1,0.559183,-1,0.771328,-1
-1,35,30,40,15,-1,-1,-1,0.578017,-1,0.726637,-1
-1,35,30,40,20,-1,-1,-1,0.585267,-1,0.713257,-1
-1,35,30,40,25,-1,-1,-1,0.592517,-1,0.7008,-1
-1,35,35,40,15,-1,-1,-1,0.61135,-1,0.666426,-1
-1,35,35,40,20,-1,-1,-1,0.6186,-1,0.6566,-1
-1,35,35,40,25,-1,-1,-1,0.62585,-1,0.64737,-1
-1,35,40,40,15,-1,-1,-1,0.644683,-1,0.619977,-1
-1,35,40,40,20,-1,-1,-1,0.651933,-1,0.612533,-1
-1,35,40,40,25,-1,-1,-1,0.659183,-1,0.605492,-1
-1,35,45,40,15,-1,-1,-1,0.678017,-1,0.583056,-1
-1,35,45,40,20,-1,-1,-1,0.685267,-1,0.57728,-1
-1,35,45,40,25,-1,-1,-1,0.692517,-1,0.571785,-1
-1,35,50,40,15,-1,-1,-1,0.71135,-1,0.553005,-1
-1,35,50,40,20,-1,-1,-1,0.7186,-1,0.548436,-1
-1,35,50,40,25,-1,-1,-1,0.72585,-1,0.544071,-1
-1,35,55,40,15,-1,-1,-1,0.744683,-1,0.528068,-1
-1,35,55,40,20,-1,-1,-1,0.751933,-1,0.5244,-1
-1,35,55,40,25,-1,-1,-1,0.759183,-1,0.520882,-1
-1,35,15,45,15,-1,-1,-1,0.472151,-1,1.12341,-1
-1,35,15,45,20,-1,-1,-1,0.479205,-1,1.0752,-1
-1,35,15,45,25,-1,-1,-1,0.486259,-1,1.03266,-1
-1,35,15,45,30,-1,-1,-1,0.493314,-1,0.994844,-1
-1,35,15,45,35,-1,-1,-1,0.500368,-1,0.961011,-1
-1,35,15,45,40,-1,-1,-1,0.507422,-1,0.93056,-1
-1,35,15,45,45,-1,-1,-1,0.514476,-1,0.90301,-1
-1,35,15,45,50,-1,-1,-1,0.52153,-1,0.877964,-1
-1,35,15,45,55,-1,-1,-1,0.528584,-1,0.855096,-1
-1,35,20,45,15,-1,-1,-1,0.504584,-1,0.941642,-1
-1,35,20,45,20,-1,-1,-1,0.511638,-1,0.91216,-1
-1,35,20,45,25,-1,-1,-1,0.518692,-1,0.885486,-1
-1,35,25,45,15,-1,-1,-1,0.537016,-1,0.823096,-1
-1,35,25,45,20,-1,-1,-1,0.54407,-1,0.803467,-1
-1,35,25,45,25,-1,-1,-1,0.551124,-1,0.785408,-1
-1,35,30,45,15,-1,-1,-1,0.569449,-1,0.739674,-1
-1,35,30,45,20,-1,-1,-1,0.576503,-1,0.725829,-1
-1,35,30,45,25,-1,-1,-1,0.583557,-1,0.712938,-1
-1,35,35,45,15,-1,-1,-1,0.601881,-1,0.677781,-1
-1,35,35,45,20,-1,-1,-1,0.608935,-1,0.6676,-1
-1,35,35,45,25,-1,-1,-1,0.615989,-1,0.658036,-1
-1,35,40,45,15,-1,-1,-1,0.634314,-1,0.630034,-1
-1,35,40,45,20,-1,-1,-1,0.641368,-1,0.622311,-1
-1,35,40,45,25,-1,-1,-1,0.648422,-1,0.615005,-1
-1,35,45,45,15,-1,-1,-1,0.666746,-1,0.592082,-1
-1,35,45,45,20,-1,-1,-1,0.6738,-1,0.58608,-1
-1,35,45,45,25,-1,-1,-1,0.680854,-1,0.580371,-1
-1,35,50,45,15,-1,-1,-1,0.699178,-1,0.561191,-1
-1,35,50,45,20,-1,-1,-1,0.706232,-1,0.556436,-1
-1,35,50,45,25,-1,-1,-1,0.713286,-1,0.551893,-1
-1,35,55,45,15,-1,-1,-1,0.731611,-1,0.535557,-1
-1,35,55,45,20,-1,-1,-1,0.738665,-1,0.531733,-1
-1,35,55,45,25,-1,-1,-1,0.745719,-1,0.528065,-1
-1,35,15,50,15,-1,-1,-1,0.466595,-1,1.14688,-1
-1,35,15,50,20,-1,-1,-1,0.473463,-1,1.0972,-1
-1,35,15,50,25,-1,-1,-1,0.480332,-1,1.05336,-1
-1,35,15,50,30,-1,-1,-1,0.4872,-1,1.0144,-1
-1,35,15,50,35,-1,-1,-1,0.494068,-1,0.979537,-1
-1,35,15,50,40,-1,-1,-1,0.500937,-1,0.94816,-1
-1,35,15,50,45,-1,-1,-1,0.507805,-1,0.919771,-1
-1,35,15,50,50,-1,-1,-1,0.514674,-1,0.893964,-1
-1,35,15,50,55,-1,-1,-1,0.521542,-1,0.8704,-1
-1,35,20,50,15,-1,-1,-1,0.498174,-1,0.960168,-1
-1,35,20,50,20,-1,-1,-1,0.505042,-1,0.92976,-1
-1,35,20,50,25,-1,-1,-1,0.511911,-1,0.902248,-1
-1,35,20,50,30,-1,-1,-1,0.518779,-1,0.877236,-1
-1,35,25,50,15,-1,-1,-1,0.529753,-1,0.8384,-1
-1,35,25,50,20,-1,-1,-1,0.536621,-1,0.818133,-1
-1,35,25,50,25,-1,-1,-1,0.543489,-1,0.799488,-1
-1,35,25,50,30,-1,-1,-1,0.550358,-1,0.782277,-1
-1,35,30,50,15,-1,-1,-1,0.561332,-1,0.752711,-1
-1,35,30,50,20,-1,-1,-1,0.5682,-1,0.7384,-1
-1,35,30,50,25,-1,-1,-1,0.575068,-1,0.725076,-1
-1,35,30,50,30,-1,-1,-1,0.581937,-1,0.71264,-1
-1,35,35,50,15,-1,-1,-1,0.592911,-1,0.689135,-1
-1,35,35,50,20,-1,-1,-1,0.599779,-1,0.6786,-1
-1,35,35,50,25,-1,-1,-1,0.606647,-1,0.668703,-1
-1,35,35,50,30,-1,-1,-1,0.613516,-1,0.659388,-1
-1,35,40,50,15,-1,-1,-1,0.624489,-1,0.640091,-1
-1,35,40,50,20,-1,-1,-1,0.631358,-1,0.632089,-1
-1,35,40,50,25,-1,-1,-1,0.638226,-1,0.624519,-1
-1,35,40,50,30,-1,-1,-1,0.645095,-1,0.617347,-1
-1,35,45,50,15,-1,-1,-1,0.656068,-1,0.601108,-1
-1,35,45,50,20,-1,-1,-1,0.662937,-1,0.59488,-1
-1,35,45,50,25,-1,-1,-1,0.669805,-1,0.588956,-1
-1,35,45,50,30,-1,-1,-1,0.676674,-1,0.583314,-1
-1,35,50,50,15,-1,-1,-1,0.687647,-1,0.569377,-1
-1,35,50,50,20,-1,-1,-1,0.694516,-1,0.564436,-1
-1,35,50,50,25,-1,-1,-1,0.701384,-1,0.559716,-1
-1,35,50,50,30,-1,-1,-1,0.708253,-1,0.5552,-1
-1,35,55,50,15,-1,-1,-1,0.719226,-1,0.543047,-1
-1,35,55,50,20,-1,-1,-1,0.726095,-1,0.539067,-1
-1,35,55,50,25,-1,-1,-1,0.732963,-1,0.535249,-1
-1,35,55,50,30,-1,-1,-1,0.739832,-1,0.531584,-1
-1,35,15,55,15,-1,-1,-1,0.461323,-1,1.17035,-1
-1,35,15,55,20,-1,-1,-1,0.468015,-1,1.1192,-1
-1,35,15,55,25,-1,-1,-1,0.474708,-1,1.07407,-1
-1,35,15,55,30,-1,-1,-1,0.4814,-1,1.03396,-1
-1,35,15,55,35,-1,-1,-1,0.488092,-1,0.998063,-1
-1,35,15,55,40,-1,-1,-1,0.494785,-1,0.96576,-1
-1,35,15,55,45,-1,-1,-1,0.501477,-1,0.936533,-1
-1,35,15,55,50,-1,-1,-1,0.508169,-1,0.909964,-1
-1,35,15,55,55,-1,-1,-1,0.514862,-1,0.885704,-1
-1,35,20,55,15,-1,-1,-1,0.492092,-1,0.978695,-1
-1,35,20,55,20,-1,-1,-1,0.498785,-1,0.94736,-1
-1,35,20,55,25,-1,-1,-1,0.505477,-1,0.91901,-1
-1,35,20,55,30,-1,-1,-1,0.512169,-1,0.893236,-1
-1,35,25,55,15,-1,-1,-1,0.522862,-1,0.853704,-1
-1,35,25,55,20,-1,-1,-1,0.529554,-1,0.8328,-1
-1,35,25,55,25,-1,-1,-1,0.536246,-1,0.813568,-1
-1,35,25,55,30,-1,-1,-1,0.542938,-1,0.795815,-1
-1,35,30,55,15,-1,-1,-1,0.553631,-1,0.765748,-1
-1,35,30,55,20,-1,-1,-1,0.560323,-1,0.750971,-1
-1,35,30,55,25,-1,-1,-1,0.567015,-1,0.737214,-1
-1,35,30,55,30,-1,-1,-1,0.573708,-1,0.724373,-1
-1,35,35,55,15,-1,-1,-1,0.5844,-1,0.70049,-1
-1,35,35,55,20,-1,-1,-1,0.591092,-1,0.6896,-1
-1,35,35,55,25,-1,-1,-1,0.597785,-1,0.67937,-1
-1,35,35,55,30,-1,-1,-1,0.604477,-1,0.669741,-1
-1,35,40,55,15,-1,-1,-1,0.615169,-1,0.650149,-1
-1,35,40,55,20,-1,-1,-1,0.621862,-1,0.641867,-1
-1,35,40,55,25,-1,-1,-1,0.628554,-1,0.634032,-1
-1,35,40,55,30,-1,-1,-1,0.635246,-1,0.626611,-1
-1,35,45,55,15,-1,-1,-1,0.645938,-1,0.610133,-1
-1,35,45,55,20,-1,-1,-1,0.652631,-1,0.60368,-1
-1,35,45,55,25,-1,-1,-1,0.659323,-1,0.597541,-1
-1,35,45,55,30,-1,-1,-1,0.666015,-1,0.591695,-1
-1,35,50,55,15,-1,-1,-1,0.676708,-1,0.577563,-1
-1,35,50,55,20,-1,-1,-1,0.6834,-1,0.572436,-1
-1,35,50,55,25,-1,-1,-1,0.690092,-1,0.567538,-1
-1,35,50,55,30,-1,-1,-1,0.696785,-1,0.562852,-1
-1,35,55,55,15,-1,-1,-1,0.707477,-1,0.550536,-1
-1,35,55,55,20,-1,-1,-1,0.714169,-1,0.5464,-1
-1,35,55,55,25,-1,-1,-1,0.720862,-1,0.542433,-1
-1,35,55,55,30,-1,-1,-1,0.727554,-1,0.538624,-1
-1,40,15,15,15,-1,-1,-1,0.488674,-1,1.05195,-1
-1,40,15,15,20,-1,-1,-1,0.496131,-1,1.0082,-1
-1,40,15,15,25,-1,-1,-1,0.503589,-1,0.9696,-1
-1,40,15,15,30,-1,-1,-1,0.511046,-1,0.935289,-1
-1,40,15,15,35,-1,-1,-1,0.518503,-1,0.904589,-1
-1,40,15,15,40,-1,-1,-1,0.52596,-1,0.87696,-1
-1,40,15,15,45,-1,-1,-1,0.533417,-1,0.851962,-1
-1,40,15,15,50,-1,-1,-1,0.540874,-1,0.829236,-1
-1,40,15,15,55,-1,-1,-1,0.548331,-1,0.808487,-1
-1,40,20,15,35,-1,-1,-1,0.552789,-1,0.792487,-1
-1,40,20,15,40,-1,-1,-1,0.560246,-1,0.774133,-1
-1,40,20,15,45,-1,-1,-1,0.567703,-1,0.757248,-1
-1,40,20,15,50,-1,-1,-1,0.57516,-1,0.741662,-1
-1,40,20,15,55,-1,-1,-1,0.582617,-1,0.72723,-1
-1,40,25,15,35,-1,-1,-1,0.587074,-1,0.7136,-1
-1,40,25,15,40,-1,-1,-1,0.594531,-1,0.700686,-1
-1,40,25,15,45,-1,-1,-1,0.601989,-1,0.688662,-1
-1,40,25,15,50,-1,-1,-1,0.609446,-1,0.67744,-1
-1,40,25,15,55,-1,-1,-1,0.616903,-1,0.666942,-1
-1,40,30,15,35,-1,-1,-1,0.62136,-1,0.655071,-1
-1,40,30,15,40,-1,-1,-1,0.628817,-1,0.6456,-1
-1,40,30,15,45,-1,-1,-1,0.636274,-1,0.636703,-1
-1,40,30,15,50,-1,-1,-1,0.643731,-1,0.628329,-1
-1,40,30,15,55,-1,-1,-1,0.651189,-1,0.620434,-1
-1,40,35,15,35,-1,-1,-1,0.655646,-1,0.60992,-1
-1,40,35,15,40,-1,-1,-1,0.663103,-1,0.602756,-1
-1,40,35,15,45,-1,-1,-1,0.67056,-1,0.595978,-1
-1,40,35,15,50,-1,-1,-1,0.678017,-1,0.589558,-1
-1,40,35,15,55,-1,-1,-1,0.685474,-1,0.583467,-1
-1,40,40,15,35,-1,-1,-1,0.689931,-1,0.574031,-1
-1,40,40,15,40,-1,-1,-1,0.697389,-1,0.56848,-1
-1,40,40,15,45,-1,-1,-1,0.704846,-1,0.5632,-1
-1,40,40,15,50,-1,-1,-1,0.712303,-1,0.558171,-1
-1,40,40,15,55,-1,-1,-1,0.71976,-1,0.553377,-1
-1,40,45,15,35,-1,-1,-1,0.724217,-1,0.544819,-1
-1,40,45,15,40,-1,-1,-1,0.731674,-1,0.540436,-1
-1,40,45,15,45,-1,-1,-1,0.739131,-1,0.536249,-1
-1,40,45,15,50,-1,-1,-1,0.746589,-1,0.532243,-1
-1,40,45,15,55,-1,-1,-1,0.754046,-1,0.528409,-1
-1,40,50,15,35,-1,-1,-1,0.758503,-1,0.520579,-1
-1,40,50,15,40,-1,-1,-1,0.76596,-1,0.517067,-1
-1,40,50,15,45,-1,-1,-1,0.773417,-1,0.513698,-1
-1,40,50,15,50,-1,-1,-1,0.780874,-1,0.510464,-1
-1,40,50,15,55,-1,-1,-1,0.788331,-1,0.507357,-1
-1,40,55,15,35,-1,-1,-1,0.792789,-1,0.500141,-1
-1,40,55,15,40,-1,-1,-1,0.800246,-1,0.497292,-1
-1,40,55,15,45,-1,-1,-1,0.807703,-1,0.494551,-1
-1,40,55,15,50,-1,-1,-1,0.81516,-1,0.491911,-1
-1,40,55,15,55,-1,-1,-1,0.822617,-1,0.489367,-1
-1,40,15,20,15,-1,-1,-1,0.48235,-1,1.07541,-1
-1,40,15,20,20,-1,-1,-1,0.4896,-1,1.0302,-1
-1,40,15,20,25,-1,-1,-1,0.49685,-1,0.990306,-1
-1,40,15,20,30,-1,-1,-1,0.5041,-1,0.954844,-1
-1,40,15,20,35,-1,-1,-1,0.51135,-1,0.923116,-1
-1,40,15,20,40,-1,-1,-1,0.5186,-1,0.89456,-1
-1,40,15,20,45,-1,-1,-1,0.52585,-1,0.868724,-1
-1,40,15,20,50,-1,-1,-1,0.5331,-1,0.845236,-1
-1,40,15,20,55,-1,-1,-1,0.54035,-1,0.823791,-1
-1,40,20,20,15,-1,-1,-1,0.515683,-1,0.903747,-1
-1,40,20,20,50,-1,-1,-1,0.566433,-1,0.7552,-1
-1,40,20,20,55,-1,-1,-1,0.573683,-1,0.740267,-1
-1,40,25,20,15,-1,-1,-1,0.549017,-1,0.791791,-1
-1,40,25,20,50,-1,-1,-1,0.599767,-1,0.689173,-1
-1,40,25,20,55,-1,-1,-1,0.607017,-1,0.678297,-1
-1,40,30,20,15,-1,-1,-1,0.58235,-1,0.713007,-1
-1,40,30,20,50,-1,-1,-1,0.6331,-1,0.638682,-1
-1,40,30,20,55,-1,-1,-1,0.64035,-1,0.630491,-1
-1,40,35,20,15,-1,-1,-1,0.615683,-1,0.654555,-1
-1,40,35,20,50,-1,-1,-1,0.666433,-1,0.598821,-1
-1,40,35,20,55,-1,-1,-1,0.673683,-1,0.592492,-1
-1,40,40,20,15,-1,-1,-1,0.649017,-1,0.609463,-1
-1,40,40,20,50,-1,-1,-1,0.699767,-1,0.566552,-1
-1,40,40,20,55,-1,-1,-1,0.707017,-1,0.561563,-1
-1,40,45,20,15,-1,-1,-1,0.68235,-1,0.573621,-1
-1,40,45,20,50,-1,-1,-1,0.7331,-1,0.539896,-1
-1,40,45,20,55,-1,-1,-1,0.74035,-1,0.535898,-1
-1,40,50,20,15,-1,-1,-1,0.715683,-1,0.544447,-1
-1,40,50,20,50,-1,-1,-1,0.766433,-1,0.517504,-1
-1,40,50,20,55,-1,-1,-1,0.773683,-1,0.514259,-1
-1,40,55,20,15,-1,-1,-1,0.749017,-1,0.520238,-1
-1,40,55,20,50,-1,-1,-1,0.799767,-1,0.49843,-1
-1,40,55,20,55,-1,-1,-1,0.807017,-1,0.495767,-1
-1,40,15,25,15,-1,-1,-1,0.476368,-1,1.09888,-1
-1,40,15,25,20,-1,-1,-1,0.483422,-1,1.0522,-1
-1,40,15,25,25,-1,-1,-1,0.490476,-1,1.01101,-1
-1,40,15,25,30,-1,-1,-1,0.49753,-1,0.9744,-1
-1,40,15,25,35,-1,-1,-1,0.504584,-1,0.941642,-1
-1,40,15,25,40,-1,-1,-1,0.511638,-1,0.91216,-1
-1,40,15,25,45,-1,-1,-1,0.518692,-1,0.885486,-1
-1,40,15,25,50,-1,-1,-1,0.525746,-1,0.861236,-1
-1,40,15,25,55,-1,-1,-1,0.5328,-1,0.839096,-1
-1,40,20,25,15,-1,-1,-1,0.5088,-1,0.922274,-1
-1,40,25,25,15,-1,-1,-1,0.541232,-1,0.807096,-1
-1,40,30,25,15,-1,-1,-1,0.573665,-1,0.726044,-1
-1,40,35,25,15,-1,-1,-1,0.606097,-1,0.66591,-1
-1,40,40,25,15,-1,-1,-1,0.63853,-1,0.61952,-1
-1,40,45,25,15,-1,-1,-1,0.670962,-1,0.582646,-1
-1,40,50,25,15,-1,-1,-1,0.703395,-1,0.552633,-1
-1,40,55,25,15,-1,-1,-1,0.735827,-1,0.527728,-1
-1,40,15,30,15,-1,-1,-1,0.4707,-1,1.12235,-1
-1,40,15,30,20,-1,-1,-1,0.477568,-1,1.0742,-1
-1,40,15,30,25,-1,-1,-1,0.484437,-1,1.03172,-1
-1,40,15,30,30,-1,-1,-1,0.491305,-1,0.993956,-1
-1,40,15,30,35,-1,-1,-1,0.498174,-1,0.960168,-1
-1,40,15,30,40,-1,-1,-1,0.505042,-1,0.92976,-1
-1,40,15,30,45,-1,-1,-1,0.511911,-1,0.902248,-1
-1,40,15,30,50,-1,-1,-1,0.518779,-1,0.877236,-1
-1,40,15,30,55,-1,-1,-1,0.525647,-1,0.8544,-1
-1,40,20,30,15,-1,-1,-1,0.502279,-1,0.9408,-1
-1,40,20,30,20,-1,-1,-1,0.509147,-1,0.91136,-1
-1,40,25,30,15,-1,-1,-1,0.533858,-1,0.8224,-1
-1,40,25,30,20,-1,-1,-1,0.540726,-1,0.8028,-1
-1,40,30,30,15,-1,-1,-1,0.565437,-1,0.739081,-1
-1,40,30,30,20,-1,-1,-1,0.572305,-1,0.725257,-1
-1,40,35,30,15,-1,-1,-1,0.597016,-1,0.677265,-1
-1,40,35,30,20,-1,-1,-1,0.603884,-1,0.6671,-1
-1,40,40,30,15,-1,-1,-1,0.628595,-1,0.629577,-1
-1,40,40,30,20,-1,-1,-1,0.635463,-1,0.621867,-1
-1,40,45,30,15,-1,-1,-1,0.660174,-1,0.591672,-1
-1,40,45,30,20,-1,-1,-1,0.667042,-1,0.58568,-1
-1,40,50,30,15,-1,-1,-1,0.691753,-1,0.560819,-1
-1,40,50,30,20,-1,-1,-1,0.698621,-1,0.556073,-1
-1,40,55,30,15,-1,-1,-1,0.723332,-1,0.535217,-1
-1,40,55,30,20,-1,-1,-1,0.7302,-1,0.5314,-1
-1,40,15,35,15,-1,-1,-1,0.465323,-1,1.14581,-1
-1,40,15,35,20,-1,-1,-1,0.472015,-1,1.0962,-1
-1,40,15,35,25,-1,-1,-1,0.478708,-1,1.05242,-1
-1,40,15,35,30,-1,-1,-1,0.4854,-1,1.01351,-1
-1,40,15,35,35,-1,-1,-1,0.492092,-1,0.978695,-1
-1,40,15,35,40,-1,-1,-1,0.498785,-1,0.94736,-1
-1,40,15,35,45,-1,-1,-1,0.505477,-1,0.91901,-1
-1,40,15,35,50,-1,-1,-1,0.512169,-1,0.893236,-1
-1,40,15,35,55,-1,-1,-1,0.518862,-1,0.869704,-1
-1,40,20,35,15,-1,-1,-1,0.496092,-1,0.959326,-1
-1,40,20,35,20,-1,-1,-1,0.502785,-1,0.92896,-1
-1,40,25,35,15,-1,-1,-1,0.526862,-1,0.837704,-1
-1,40,25,35,20,-1,-1,-1,0.533554,-1,0.817467,-1
-1,40,30,35,15,-1,-1,-1,0.557631,-1,0.752119,-1
-1,40,30,35,20,-1,-1,-1,0.564323,-1,0.737829,-1
-1,40,35,35,15,-1,-1,-1,0.5884,-1,0.688619,-1
-1,40,35,35,20,-1,-1,-1,0.595092,-1,0.6781,-1
-1,40,40,35,15,-1,-1,-1,0.619169,-1,0.639634,-1
-1,40,40,35,20,-1,-1,-1,0.625862,-1,0.631644,-1
-1,40,45,35,15,-1,-1,-1,0.649938,-1,0.600697,-1
-1,40,45,35,20,-1,-1,-1,0.656631,-1,0.59448,-1
-1,40,50,35,15,-1,-1,-1,0.680708,-1,0.569005,-1
-1,40,50,35,20,-1,-1,-1,0.6874,-1,0.564073,-1
-1,40,55,35,15,-1,-1,-1,0.711477,-1,0.542706,-1
-1,40,55,35,20,-1,-1,-1,0.718169,-1,0.538733,-1
-1,40,15,40,15,-1,-1,-1,0.460215,-1,1.16928,-1
-1,40,15,40,20,-1,-1,-1,0.46674,-1,1.1182,-1
-1,40,15,40,25,-1,-1,-1,0.473265,-1,1.07313,-1
-1,40,15,40,30,-1,-1,-1,0.47979,-1,1.03307,-1
-1,40,15,40,35,-1,-1,-1,0.486315,-1,0.997221,-1
-1,40,15,40,40,-1,-1,-1,0.49284,-1,0.96496,-1
-1,40,15,40,45,-1,-1,-1,0.499365,-1,0.935771,-1
-1,40,15,40,50,-1,-1,-1,0.50589,-1,0.909236,-1
-1,40,15,40,55,-1,-1,-1,0.512415,-1,0.885009,-1
-1,40,20,40,15,-1,-1,-1,0.490215,-1,0.977853,-1
-1,40,20,40,20,-1,-1,-1,0.49674,-1,0.94656,-1
-1,40,20,40,25,-1,-1,-1,0.503265,-1,0.918248,-1
-1,40,25,40,15,-1,-1,-1,0.520215,-1,0.853009,-1
-1,40,25,40,20,-1,-1,-1,0.52674,-1,0.832133,-1
-1,40,25,40,25,-1,-1,-1,0.533265,-1,0.812928,-1
-1,40,30,40,15,-1,-1,-1,0.550215,-1,0.765156,-1
-1,40,30,40,20,-1,-1,-1,0.55674,-1,0.7504,-1
-1,40,30,40,25,-1,-1,-1,0.563265,-1,0.736662,-1
-1,40,35,40,15,-1,-1,-1,0.580215,-1,0.699974,-1
-1,40,35,40,20,-1,-1,-1,0.58674,-1,0.6891,-1
-1,40,35,40,25,-1,-1,-1,0.593265,-1,0.678885,-1
-1,40,40,40,15,-1,-1,-1,0.610215,-1,0.649691,-1
-1,40,40,40,20,-1,-1,-1,0.61674,-1,0.641422,-1
-1,40,40,40,25,-1,-1,-1,0.623265,-1,0.6336,-1
-1,40,45,40,15,-1,-1,-1,0.640215,-1,0.609723,-1
-1,40,45,40,20,-1,-1,-1,0.64674,-1,0.60328,-1
-1,40,45,40,25,-1,-1,-1,0.653265,-1,0.597151,-1
-1,40,50,40,15,-1,-1,-1,0.670215,-1,0.577191,-1
-1,40,50,40,20,-1,-1,-1,0.67674,-1,0.572073,-1
-1,40,50,40,25,-1,-1,-1,0.683265,-1,0.567182,-1
-1,40,55,40,15,-1,-1,-1,0.700215,-1,0.550196,-1
-1,40,55,40,20,-1,-1,-1,0.70674,-1,0.546067,-1
-1,40,55,40,25,-1,-1,-1,0.713265,-1,0.542106,-1
-1,40,15,45,15,-1,-1,-1,0.455356,-1,1.19275,-1
-1,40,15,45,20,-1,-1,-1,0.461722,-1,1.1402,-1
-1,40,15,45,25,-1,-1,-1,0.468088,-1,1.09384,-1
-1,40,15,45,30,-1,-1,-1,0.474454,-1,1.05262,-1
-1,40,15,45,35,-1,-1,-1,0.48082,-1,1.01575,-1
-1,40,15,45,40,-1,-1,-1,0.487185,-1,0.98256,-1
-1,40,15,45,45,-1,-1,-1,0.493551,-1,0.952533,-1
-1,40,15,45,50,-1,-1,-1,0.499917,-1,0.925236,-1
-1,40,15,45,55,-1,-1,-1,0.506283,-1,0.900313,-1
-1,40,20,45,15,-1,-1,-1,0.484624,-1,0.996379,-1
-1,40,20,45,20,-1,-1,-1,0.49099,-1,0.96416,-1
-1,40,20,45,25,-1,-1,-1,0.497356,-1,0.93501,-1
-1,40,25,45,15,-1,-1,-1,0.513893,-1,0.868313,-1
-1,40,25,45,20,-1,-1,-1,0.520259,-1,0.8468,-1
-1,40,25,45,25,-1,-1,-1,0.526624,-1,0.827008,-1
-1,40,30,45,15,-1,-1,-1,0.543161,-1,0.778193,-1
-1,40,30,45,20,-1,-1,-1,0.549527,-1,0.762971,-1
-1,40,30,45,25,-1,-1,-1,0.555893,-1,0.7488,-1
-1,40,35,45,15,-1,-1,-1,0.572429,-1,0.711329,-1
-1,40,35,45,20,-1,-1,-1,0.578795,-1,0.7001,-1
-1,40,35,45,25,-1,-1,-1,0.585161,-1,0.689552,-1
-1,40,40,45,15,-1,-1,-1,0.601698,-1,0.659749,-1
-1,40,40,45,20,-1,-1,-1,0.608063,-1,0.6512,-1
-1,40,40,45,25,-1,-1,-1,0.614429,-1,0.643114,-1
-1,40,45,45,15,-1,-1,-1,0.630966,-1,0.618749,-1
-1,40,45,45,20,-1,-1,-1,0.637332,-1,0.61208,-1
-1,40,45,45,25,-1,-1,-1,0.643698,-1,0.605737,-1
-1,40,50,45,15,-1,-1,-1,0.660234,-1,0.585377,-1
-1,40,50,45,20,-1,-1,-1,0.6666,-1,0.580073,-1
-1,40,50,45,25,-1,-1,-1,0.672966,-1,0.575004,-1
-1,40,55,45,15,-1,-1,-1,0.689502,-1,0.557685,-1
