Function,T_1_1,T_1_3,T_2_1,T_2_3,M1,M2,L,ML1,SL1,ML2,SL2
19.0952,26,24,20,29,16.6214,21.4192,0.571045,0.681266,0.589812,0.643072,0.552219
19.0958,22,24,22,22,16.0849,21.9243,0.554581,0.712473,0.592892,0.631051,0.51817
19.0959,24,24,22,25,18.9377,19.2444,0.577377,0.691144,0.591903,0.641322,0.563176
19.0962,21,28,21,29,22.3071,16.0797,0.569102,0.7956,0.664669,0.56522,0.494801
19.0964,28,29,24,21,18.2492,19.8923,0.568771,0.675243,0.590498,0.629606,0.54732
19.0964,21,29,23,27,21.9511,16.4146,0.57106,0.791944,0.670402,0.564587,0.492698
19.0972,23,26,22,23,20.5374,17.7442,0.562117,0.721342,0.602267,0.613669,0.525515
19.0974,21,22,24,23,14.9363,23.0065,0.56703,0.699583,0.575995,0.652252,0.558222
19.0975,26,28,21,22,16.478,21.5583,0.551673,0.701688,0.582828,0.615164,0.522073
19.0976,21,27,21,27,22.2823,16.1058,0.576302,0.7792,0.658422,0.577422,0.510076
19.0978,26,21,22,23,14.3148,23.5911,0.545538,0.633595,0.527491,0.708935,0.566112
19.0979,24,27,25,25,19.2447,18.96,0.58481,0.710231,0.595777,0.614857,0.574705
19.0983,24,23,23,28,17.3121,20.7764,0.579913,0.684025,0.59151,0.649733,0.568398
19.0984,28,28,26,25,16.1801,21.8399,0.565875,0.668109,0.590189,0.637431,0.541306
19.0985,23,25,23,26,19.9603,18.2888,0.566274,0.713713,0.609053,0.62146,0.526716
19.0987,28,29,28,25,17.9869,20.1431,0.574418,0.670864,0.595614,0.631716,0.553329
19.0989,30,23,20,25,14.3162,23.592,0.560403,0.621664,0.538521,0.701675,0.585819
19.0992,28,29,21,28,21.1192,17.2016,0.575494,0.698323,0.621706,0.608778,0.532362
19.0993,28,21,20,30,16.9957,21.0754,0.566733,0.632864,0.528323,0.699088,0.609901
19.0995,29,27,27,30,13.2205,24.6223,0.602993,0.655699,0.601741,0.648116,0.604285
19.1001,23,26,26,27,19.6679,18.5667,0.579085,0.714585,0.620881,0.616427,0.540835
19.1006,21,24,22,27,17.969,20.1638,0.573251,0.740349,0.615896,0.611252,0.535792
19.1018,23,28,22,29,23.6386,14.8397,0.55674,0.756132,0.639933,0.582468,0.487054
19.1022,29,30,23,23,14.6336,23.3002,0.576303,0.679813,0.599166,0.620196,0.554002
19.1022,21,27,30,21,17.1156,20.9686,0.571429,0.724553,0.629381,0.612465,0.519496
19.1023,30,22,20,29,15.1675,22.7987,0.562699,0.62055,0.541858,0.704821,0.586973
19.1023,27,29,29,25,16.1937,21.8348,0.568112,0.678701,0.579338,0.626837,0.557129
19.1026,27,30,23,24,16.471,21.5748,0.589286,0.705,0.630017,0.603889,0.551487
19.1035,29,23,21,30,12.6743,25.1433,0.603757,0.637949,0.583058,0.681705,0.626491
19.1035,25,28,23,28,18.1045,20.042,0.568771,0.720317,0.609222,0.601486,0.532095
19.1039,26,29,28,24,16.3679,21.6741,0.561676,0.691364,0.587938,0.618857,0.536617
19.104,26,26,26,27,14.7713,23.1744,0.56015,0.676315,0.578391,0.640244,0.542038
19.1045,22,29,21,26,24.3225,14.2025,0.574643,0.781239,0.624724,0.568451,0.534651
19.1045,21,28,27,28,19.8018,18.4494,0.563933,0.764351,0.645541,0.581829,0.496861
19.1048,21,27,24,23,16.9571,21.1223,0.589687,0.755139,0.641185,0.592366,0.545603
19.1048,26,29,30,30,18.0523,20.0936,0.567233,0.696627,0.602593,0.612712,0.534461
19.1054,29,28,22,28,15.9335,22.0852,0.57412,0.674913,0.595725,0.628686,0.552758
19.1055,25,24,20,27,16.0309,21.9939,0.632944,0.689625,0.488778,0.63935,0.789189
19.1057,23,25,30,29,17.5602,20.5576,0.583553,0.694156,0.584879,0.634295,0.58227
19.1059,21,21,27,23,12.9189,24.9182,0.56911,0.676919,0.569857,0.676785,0.568337
19.106,29,21,24,28,11.642,26.118,0.558355,0.609,0.523955,0.727143,0.600138
19.106,27,24,22,25,14.554,23.3824,0.610101,0.655038,0.568241,0.667107,0.654219
19.106,27,23,22,25,13.5861,24.2916,0.571586,0.645808,0.559472,0.681026,0.584844
19.1067,24,27,22,30,20.935,17.3891,0.572311,0.732712,0.635442,0.597681,0.517019
19.1069,21,30,23,20,20.7564,17.5573,0.560894,0.786084,0.654244,0.566514,0.486717
19.1069,21,28,22,30,21.4068,16.9463,0.553042,0.793019,0.642149,0.566197,0.483208
19.1069,24,27,22,26,20.802,17.5146,0.568824,0.723864,0.620117,0.605015,0.522903
19.1069,23,27,22,30,22.2585,16.1463,0.586179,0.747895,0.616756,0.590145,0.560538
19.107,21,24,21,21,17.27,20.8327,0.596431,0.73,0.632727,0.621538,0.563596
19.1084,28,29,27,29,19.5816,18.6638,0.577126,0.681324,0.598019,0.621572,0.556979
19.1086,25,22,21,26,14.0657,23.846,0.567857,0.664091,0.571325,0.671579,0.56422
19.1088,21,24,29,29,16.36,21.6911,0.553242,0.715274,0.566386,0.626816,0.541172
19.1089,23,25,25,21,17.496,20.6241,0.573731,0.694821,0.606688,0.638413,0.541733
19.1089,23,25,27,30,20.0842,18.1927,0.566403,0.707269,0.591708,0.624,0.542797
19.1098,26,21,29,29,12.89,24.9528,0.561316,0.625759,0.5114,0.711788,0.619416
19.1108,27,30,20,21,19.7436,18.5163,0.566751,0.709289,0.606709,0.601759,0.529993
19.1108,22,27,21,29,21.9377,16.455,0.568367,0.766404,0.64646,0.581723,0.504235
19.1113,26,25,27,27,13.9512,23.9588,0.573051,0.663985,0.57878,0.654992,0.567168
19.1113,23,26,26,22,17.4981,20.6268,0.590609,0.703525,0.605928,0.626921,0.576011
19.1113,22,28,23,21,20.8591,17.4694,0.582272,0.749297,0.6655,0.591158,0.510355
19.1115,22,29,22,22,22.6786,15.7603,0.562369,0.767018,0.649985,0.577275,0.490474
19.1122,27,29,28,27,16.783,21.3003,0.571146,0.68561,0.569117,0.620531,0.573088
19.1123,25,29,29,27,16.6413,21.4336,0.573146,0.706233,0.599318,0.608448,0.549258
19.1125,30,28,22,28,16.1397,21.9052,0.570558,0.664352,0.596759,0.636114,0.543995
19.1126,26,25,30,21,13.0804,24.7794,0.564535,0.643276,0.534138,0.678744,0.597742
19.1126,25,29,28,24,16.0595,21.9809,0.548709,0.703594,0.584016,0.611429,0.515617
19.1127,21,25,24,22,17.5501,20.5807,0.576673,0.7305,0.625769,0.616131,0.532429
19.1132,23,23,20,30,21.2061,17.147,0.566555,0.713732,0.614563,0.627672,0.521836
19.1132,26,26,28,23,14.0826,23.8392,0.559145,0.662114,0.57025,0.654866,0.54767
19.1132,25,26,27,21,13.8636,24.0449,0.568082,0.672567,0.587331,0.648576,0.548663
19.1139,30,26,21,27,14.1751,23.7537,0.571089,0.64834,0.560091,0.658565,0.583024
19.1141,22,30,21,23,21.9859,16.4163,0.576447,0.785064,0.686281,0.564364,0.489869
19.1142,26,27,21,28,17.627,20.5113,0.567432,0.704616,0.600159,0.614,0.53699
19.1149,21,30,23,27,22.7844,15.6676,0.572173,0.803159,0.674973,0.556299,0.494085
19.1153,22,29,27,23,19.0191,19.2057,0.566592,0.747287,0.634721,0.588317,0.508822
19.1155,25,24,20,22,15.9326,22.1058,0.577131,0.67875,0.588984,0.651525,0.565096
19.1156,27,30,30,25,16.4819,21.5899,0.567038,0.68437,0.595472,0.619145,0.539793
19.1157,22,25,23,28,19.6509,18.6128,0.576833,0.733324,0.606216,0.609125,0.550814
19.1157,27,21,27,29,12.9223,24.9341,0.571485,0.621511,0.548608,0.714761,0.598263
19.1162,25,27,21,27,16.2387,21.8194,0.599628,0.715835,0.650337,0.608237,0.553548
19.1162,21,29,29,25,19.6468,18.6177,0.565251,0.759133,0.638082,0.582582,0.505655
19.1168,29,30,22,28,16.6545,21.43,0.616325,0.692304,0.629333,0.608757,0.603774
19.1171,22,23,25,23,14.9728,23.0105,0.57066,0.692177,0.581604,0.650713,0.559881
19.1174,29,21,20,22,12.3206,25.5025,0.564631,0.607721,0.527287,0.735094,0.610807
19.1176,27,30,29,22,15.1921,22.8053,0.572919,0.681745,0.577529,0.62231,0.568455
19.1181,26,30,24,25,19.5536,18.709,0.570178,0.716227,0.615469,0.597407,0.52976
19.1185,22,27,22,30,22.417,16.0198,0.566124,0.764182,0.652299,0.582609,0.494933
19.1185,30,26,22,25,14.7388,23.233,0.569302,0.641937,0.564807,0.666047,0.574281
19.1192,26,26,26,22,14.1349,23.8016,0.583083,0.666277,0.576923,0.651683,0.589482
19.1211,28,26,26,21,13.8048,24.1156,0.578282,0.643152,0.551724,0.67072,0.607248
19.1216,20,21,25,21,18.9132,19.3174,0.559427,0.694229,0.581277,0.666362,0.537843
19.1218,28,21,23,27,13.2661,24.6228,0.565598,0.6188,0.537677,0.717982,0.598961
19.122,26,22,21,27,14.2812,23.6696,0.566279,0.654528,0.561047,0.677843,0.571864
19.1234,29,24,22,25,11.6389,26.1546,0.571339,0.634457,0.559958,0.684298,0.584085
19.1234,23,24,22,22,17.2474,20.8858,0.572659,0.698,0.614687,0.639864,0.531654
19.1237,22,23,21,28,17.9624,20.2146,0.578136,0.719972,0.622464,0.626533,0.537319
19.1237,26,27,25,25,15.522,22.5073,0.575794,0.684791,0.576224,0.630496,0.575371
19.1239,26,28,26,29,16.374,21.7072,0.564603,0.698792,0.618815,0.614582,0.513988
19.1239,27,26,28,29,16.9267,21.1881,0.59255,0.662978,0.568807,0.649023,0.616828
19.124,25,22,20,22,14.942,23.0527,0.569212,0.65875,0.571215,0.68,0.567056
19.1245,27,28,23,24,16.845,21.266,0.569658,0.686679,0.592303,0.624118,0.547771
19.1258,22,30,21,24,20.4402,17.8911,0.579793,0.787459,0.680382,0.562889,0.500945
19.126,28,30,23,22,17.2917,20.8492,0.57527,0.689133,0.608955,0.614761,0.542955
19.1261,26,26,24,28,16.1792,21.8945,0.561913,0.684844,0.582633,0.632727,0.541872
19.1262,25,29,30,30,16.8936,21.2235,0.541168,0.708831,0.621774,0.605589,0.468361
19.1264,22,27,25,22,18.1613,20.033,0.58416,0.732345,0.624082,0.604923,0.548163
19.1265,23,29,29,29,23.705,14.8253,0.569945,0.737405,0.640112,0.590566,0.509091
19.1266,27,30,29,25,16.8868,21.2308,0.576852,0.68746,0.593688,0.616717,0.56085
19.1267,24,26,23,22,19.8946,18.4053,0.564117,0.701118,0.593053,0.626794,0.53652
19.1269,28,28,22,21,16.6586,21.4458,0.574557,0.67247,0.58823,0.635429,0.560792
19.1274,21,30,20,27,25.068,13.5466,0.55774,0.818798,0.667516,0.549116,0.476348
19.1275,27,21,24,23,12.49,25.363,0.568576,0.617841,0.518739,0.725234,0.628804
19.1283,23,24,21,28,16.4965,21.6006,0.576439,0.715726,0.615437,0.623097,0.540396
19.1288,21,23,25,27,15.8513,22.2077,0.558851,0.716147,0.608069,0.631933,0.512981
19.1289,29,30,23,21,16.4654,21.6311,0.566197,0.676058,0.579606,0.624,0.552975
19.1296,24,22,24,27,17.8262,20.354,0.569471,0.668325,0.571429,0.668939,0.56742
19.1302,28,26,20,26,18.7672,19.4712,0.558918,0.670409,0.567996,0.642215,0.549663
19.1307,22,21,24,25,16.5875,21.5198,0.557276,0.679259,0.545601,0.670679,0.569293
19.1311,23,21,29,21,12.6342,25.2345,0.569754,0.64081,0.545825,0.709486,0.596733
19.1314,25,27,28,26,14.8323,23.1701,0.576168,0.688922,0.606839,0.628537,0.546671
19.132,26,27,21,22,17.2947,20.858,0.564203,0.692088,0.580735,0.626092,0.548289
19.1321,21,29,20,23,22.7153,15.7659,0.579282,0.797221,0.693076,0.563108,0.490448
19.1327,29,26,22,27,14.4937,23.4907,0.578189,0.65563,0.584039,0.653313,0.572057
19.1333,20,21,21,25,20.3799,17.9621,0.564988,0.721723,0.590326,0.641908,0.541203
19.134,30,25,23,23,12.9153,24.9762,0.577882,0.627231,0.554472,0.68722,0.604586
19.1346,26,26,22,20,13.4824,24.4446,0.554054,0.675,0.558935,0.645161,0.54902
19.1347,29,30,30,26,13.7528,24.1906,0.582577,0.665096,0.586871,0.631562,0.578282
19.135,27,30,26,24,17.6748,20.5068,0.583591,0.69506,0.612708,0.611222,0.556078
19.1351,21,29,21,21,21.3624,17.0427,0.576962,0.787143,0.656977,0.568759,0.514014
19.1359,26,28,21,23,15.3522,22.6904,0.565994,0.703776,0.593188,0.613215,0.540491
19.1363,28,26,20,30,20.6132,17.7489,0.54753,0.678318,0.595238,0.633552,0.499752
19.1368,25,21,24,29,15.9206,22.1583,0.566288,0.650976,0.559517,0.687009,0.573613
19.1368,27,25,23,23,16.2196,21.8774,0.565536,0.657206,0.565727,0.661854,0.565335
19.137,22,29,23,26,22.9349,15.569,0.539098,0.771865,0.613472,0.573408,0.479735
19.137,21,29,29,26,20.9644,17.4203,0.643459,0.761442,0.706601,0.580958,0.589823
19.1371,28,27,21,24,16.9641,21.1785,0.57559,0.672429,0.592936,0.637697,0.558086
19.1377,23,22,21,28,16.6542,21.4708,0.574069,0.694487,0.596191,0.648138,0.552485
19.1377,28,30,20,27,22.2983,16.1686,0.564187,0.70875,0.609036,0.598639,0.523303
19.1385,30,28,22,26,14.7467,23.2642,0.585875,0.660676,0.512579,0.640232,0.662295
19.1385,26,25,28,27,15.0592,22.9708,0.553699,0.660932,0.544236,0.657764,0.563498
19.139,29,30,27,23,12.9082,24.9925,0.548357,0.668098,0.569281,0.630042,0.527452
19.1392,23,29,22,30,26.5715,12.157,0.58563,0.768947,0.672661,0.572055,0.515171
19.1395,21,23,20,22,17.3902,20.7829,0.574034,0.725481,0.618138,0.628772,0.533165
19.1396,25,26,22,26,17.6119,20.5748,0.561924,0.700131,0.591583,0.623631,0.533894
19.1397,27,28,24,29,18.4904,19.7497,0.579849,0.693341,0.627089,0.616965,0.535269
19.1397,23,27,29,25,18.4078,19.8273,0.564618,0.708942,0.623121,0.617624,0.510841
19.14,27,21,22,27,13.841,24.1181,0.571083,0.631362,0.54501,0.705441,0.601172
19.1402,30,28,24,21,13.0184,24.8912,0.574001,0.646063,0.581246,0.656361,0.566241
19.1405,21,25,30,25,16.1264,21.9721,0.570573,0.712658,0.641486,0.626688,0.504202
19.1406,28,28,22,26,20.0162,18.3181,0.525727,0.682209,0.579646,0.625159,0.470588
19.1408,23,23,22,22,16.1871,21.9156,0.569396,0.687474,0.609162,0.653193,0.529459
19.1414,21,25,30,29,18.8987,19.3693,0.555187,0.721816,0.61122,0.618171,0.504629
19.1414,30,27,21,20,11.6915,26.14,0.566142,0.643894,0.55452,0.662875,0.578874
19.1414,28,25,24,30,17.6911,20.5039,0.575156,0.657221,0.54874,0.655877,0.602308
19.142,22,28,20,27,23.6524,14.9047,0.572814,0.777361,0.649344,0.573237,0.511086
19.1425,26,25,25,30,15.9288,22.1616,0.570523,0.676302,0.591026,0.642585,0.550083
19.1427,24,29,25,26,21.3274,17.0902,0.563463,0.732223,0.609457,0.593014,0.522973
19.1428,23,24,23,23,16.4678,21.6558,0.555224,0.69647,0.580741,0.640403,0.529323
19.1433,25,25,28,21,12.7773,25.1237,0.568958,0.659977,0.572349,0.664331,0.565408
19.1437,26,26,24,24,14.6086,23.4043,0.529304,0.676687,0.53663,0.6415,0.521978
19.1438,24,28,21,25,22.9132,15.6028,0.566469,0.735846,0.633858,0.594219,0.507502
19.1443,21,21,23,21,14.5478,23.4624,0.561981,0.687589,0.570248,0.669562,0.55358
19.1446,22,30,23,30,23.7053,14.8601,0.548931,0.792081,0.637419,0.559147,0.480558
19.1448,26,25,22,30,18.2565,19.9793,0.555492,0.68619,0.590789,0.634462,0.520783
19.145,25,26,23,21,15.5948,22.4802,0.550674,0.685951,0.546091,0.637312,0.555294
19.1462,22,25,24,26,20.7615,17.6287,0.560166,0.724446,0.599574,0.616,0.524557
19.1464,26,28,20,30,21.7158,16.7325,0.574608,0.722081,0.624012,0.597859,0.531356
19.1465,25,30,27,27,19.1885,19.107,0.576199,0.722693,0.635897,0.594177,0.523697
19.1468,29,25,30,26,12.0266,25.8357,0.567961,0.624,0.541767,0.69054,0.597767
19.147,22,28,29,26,17.0696,21.0986,0.587609,0.73541,0.628152,0.597797,0.551951
19.1471,26,30,21,24,19.1701,19.1256,0.566899,0.725064,0.613899,0.591778,0.525026
19.1472,23,29,30,29,21.5231,16.9151,0.586878,0.7335,0.66242,0.592993,0.524374
19.1474,21,21,25,21,12.8962,25.02,0.581796,0.679761,0.592951,0.676267,0.570331
19.1475,23,30,20,24,23.9789,14.6088,0.57344,0.77475,0.66005,0.567667,0.50369
19.1477,22,25,28,24,16.2013,21.9156,0.551944,0.703966,0.583661,0.631613,0.522224
19.1478,25,30,29,29,17.4554,20.7377,0.563269,0.719581,0.612712,0.595651,0.519761
19.148,23,26,26,28,19.1651,19.1319,0.567065,0.716797,0.601168,0.614424,0.535679
19.148,21,24,23,29,18.1114,20.1219,0.565759,0.740748,0.609472,0.60992,0.527358
19.1481,27,26,20,28,19.7111,18.6191,0.594759,0.686063,0.607533,0.629939,0.581907
19.1481,28,22,20,24,14.3293,23.6751,0.563461,0.630091,0.54779,0.702,0.581625
19.1482,21,24,23,30,19.2173,19.0833,0.575142,0.743187,0.611815,0.607873,0.54321
19.1486,26,29,24,30,20.1397,18.2175,0.565693,0.717047,0.610213,0.598247,0.526012
19.1494,25,27,22,22,17.041,21.1301,0.567181,0.70141,0.589773,0.6208,0.545738
19.1495,22,23,21,26,17.5462,20.6558,0.58388,0.715183,0.584897,0.631186,0.582923
19.1495,26,28,24,28,17.6999,20.5114,0.582093,0.703594,0.609208,0.611429,0.557062
19.1499,29,29,21,20,13.1375,24.7981,0.562423,0.671453,0.578263,0.631529,0.546502
19.1502,22,21,24,24,15.1245,22.9321,0.574381,0.676929,0.57372,0.67363,0.575063
19.1507,30,22,24,29,12.9628,24.9638,0.561296,0.610563,0.523897,0.716855,0.606641
19.1508,30,29,28,23,12.7378,25.1754,0.563421,0.647291,0.561663,0.650705,0.565274
19.1512,21,23,24,23,17.1822,21.0009,0.57669,0.710694,0.611015,0.638609,0.544098
19.1513,30,29,27,26,15.5456,22.5387,0.547329,0.655245,0.557737,0.641915,0.536538
19.1514,28,28,22,30,17.7884,20.4318,0.56429,0.69,0.60448,0.617465,0.525786
19.1519,26,27,25,21,15.3865,22.6892,0.573224,0.676698,0.592065,0.639132,0.554025
19.152,28,29,22,20,16.7517,21.4069,0.571541,0.679478,0.595532,0.626471,0.547666
19.152,27,27,26,25,16.2289,21.8981,0.570641,0.670142,0.601434,0.640962,0.539527
19.1525,23,27,24,25,21.2756,17.1579,0.56669,0.72825,0.592771,0.604391,0.54342
19.1526,21,30,26,28,21.2196,17.2109,0.57751,0.790745,0.735223,0.562054,0.454545
19.1528,29,28,30,29,12.727,25.1895,0.554927,0.654021,0.546237,0.646695,0.563886
19.1529,21,21,21,24,15.337,22.7377,0.571155,0.703171,0.598318,0.654222,0.544669
19.1534,28,29,24,26,20.0198,18.3395,0.568964,0.684838,0.59412,0.619831,0.54462
19.1536,25,26,20,23,17.3887,20.8117,0.578019,0.700925,0.607942,0.624504,0.54949
19.1537,20,23,20,23,23.3968,15.1675,0.591674,0.74511,0.640351,0.617322,0.548252
19.1538,27,26,21,25,17.313,20.8831,0.560419,0.676698,0.567197,0.639132,0.553634
19.154,24,23,21,30,18.9755,19.3218,0.565031,0.695718,0.588533,0.639082,0.542381
19.154,23,29,22,29,25.0465,13.6185,0.588012,0.766658,0.679493,0.573572,0.513234
19.1553,25,28,27,29,17.5264,20.6855,0.584109,0.707906,0.617228,0.609702,0.553804
19.1556,26,21,25,29,13.4142,24.5493,0.577852,0.63707,0.561941,0.699327,0.595679
19.1565,21,27,26,27,18.8364,19.4572,0.583553,0.755645,0.629457,0.590459,0.544569
19.1571,22,30,21,27,23.2072,15.3522,0.55931,0.794642,0.679275,0.558585,0.466879
19.1572,21,22,27,25,14.1935,23.8203,0.602517,0.692432,0.621792,0.656283,0.583425
19.1574,22,25,28,27,17.448,20.7633,0.585238,0.710716,0.590786,0.625008,0.580076
19.1578,21,30,22,21,21.7035,16.7663,0.629903,0.7935,0.662828,0.562496,0.603581
19.1585,30,22,21,30,12.7458,25.1828,0.568774,0.619851,0.541091,0.704814,0.600968
19.1585,30,27,22,29,15.44,22.6518,0.554395,0.657739,0.548731,0.645022,0.560213
19.1592,28,30,30,25,15.7274,22.3831,0.550598,0.673542,0.574209,0.626317,0.5274
19.1593,20,21,21,21,20.069,18.3046,0.594937,0.711386,0.62346,0.652952,0.567273
19.1596,21,30,20,20,21.4502,17.0078,0.574877,0.801231,0.664378,0.558971,0.504711
19.1596,22,25,24,21,17.3328,20.8758,0.545741,0.712795,0.629085,0.626909,0.467988
19.1597,22,30,29,29,21.8083,16.6715,0.56773,0.762615,0.643717,0.574711,0.505804
19.1598,23,22,23,29,18.3843,19.8884,0.543244,0.689217,0.562037,0.651624,0.524784
19.1599,21,28,20,21,21.892,16.5931,0.595344,0.780663,0.685777,0.575398,0.521583
19.1607,23,29,29,23,18.9852,19.3256,0.591501,0.724463,0.583432,0.600863,0.598846
19.161,28,24,22,30,15.8061,22.3128,0.563413,0.654179,0.556444,0.662857,0.570853
19.161,29,28,21,26,15.2905,22.7972,0.577088,0.674124,0.608625,0.630145,0.545369
19.1613,21,26,29,26,17.9668,20.2834,0.595654,0.729584,0.647555,0.610585,0.549373
19.1613,23,21,26,29,16.973,21.217,0.549721,0.668161,0.566449,0.674832,0.53211
19.1615,25,29,29,23,15.2202,22.8642,0.572054,0.69814,0.577411,0.615827,0.566875
19.1617,28,26,25,22,14.8826,23.1816,0.571616,0.647847,0.560731,0.665397,0.583301
19.1628,23,22,20,21,17.2474,20.9621,0.57014,0.682045,0.554344,0.663927,0.586348
19.1631,29,30,24,27,17.4697,20.7539,0.612865,0.684279,0.599103,0.615293,0.626037
19.1634,29,22,20,29,15.2947,22.7979,0.55714,0.629978,0.538117,0.695932,0.579006
19.1635,30,21,21,21,11.2294,26.6171,0.571773,0.594681,0.537282,0.752,0.617544
19.1636,26,26,25,25,14.6239,23.4284,0.610598,0.675488,0.621285,0.641984,0.599606
19.1638,28,29,23,26,19.1796,19.1489,0.567584,0.687978,0.652284,0.617352,0.485185
19.164,21,29,28,21,19.6965,18.6638,0.56507,0.754259,0.63234,0.586745,0.508199
19.1643,26,22,22,28,14.7295,23.3305,0.561646,0.653476,0.546798,0.678069,0.577748
19.1643,23,23,25,29,18.3631,19.9169,0.57828,0.692154,0.610547,0.644496,0.546902
19.1646,23,21,22,22,15.6434,22.4726,0.561159,0.666421,0.571737,0.682868,0.549899
19.165,21,25,20,24,20.0839,18.3018,0.565376,0.753577,0.629742,0.600516,0.509948
19.1651,28,21,24,28,13.9441,24.0699,0.577886,0.618088,0.548196,0.717857,0.61286
19.1654,27,26,20,21,15.91,22.2235,0.572349,0.671789,0.578984,0.645504,0.565556
19.1654,28,21,22,24,13.4549,24.5301,0.561731,0.615627,0.526109,0.724889,0.604817
19.1658,27,21,29,30,14.237,23.796,0.569749,0.618153,0.526878,0.717754,0.620395
19.1669,25,21,21,24,13.472,24.5169,0.565529,0.64986,0.560239,0.692741,0.571429
19.1672,28,29,24,23,17.3902,20.8367,0.567267,0.679081,0.593379,0.625612,0.541648
19.1674,22,21,20,28,19.6831,18.6829,0.571886,0.702,0.5931,0.649571,0.551508
19.1676,29,25,24,21,11.9087,25.9868,0.549751,0.630236,0.52838,0.687074,0.574031
19.1684,25,29,29,30,17.2057,21.0122,0.564899,0.712302,0.598353,0.603178,0.535073
19.1684,28,26,28,30,16.7084,21.4794,0.565697,0.654471,0.569233,0.654567,0.562016
19.1684,23,28,22,22,20.5877,17.8351,0.570024,0.740105,0.619751,0.594507,0.52676
19.1689,27,27,21,22,15.4041,22.7056,0.576748,0.67993,0.576626,0.634092,0.576871
19.1689,22,27,24,25,20.783,17.6526,0.58917,0.743545,0.65152,0.596571,0.535473
19.1691,21,28,30,29,19.3605,18.9893,0.563152,0.753395,0.609805,0.587688,0.524152
19.1696,23,23,22,21,16.1695,21.9881,0.57498,0.685184,0.587688,0.655858,0.562182
19.1704,21,25,26,26,17.1501,21.0684,0.543456,0.731455,0.561671,0.613333,0.527122
19.1704,30,25,27,26,13.1355,24.8399,0.574318,0.622592,0.549425,0.690413,0.602976
19.171,27,28,25,29,16.8603,21.3417,0.562485,0.69009,0.582782,0.619461,0.543108
19.1715,30,26,30,29,12.2596,25.6649,0.574501,0.62858,0.546021,0.677774,0.606201
19.1721,25,23,27,29,14.7862,23.2924,0.570161,0.660661,0.567243,0.667504,0.573204
19.1727,23,21,23,22,16.4625,21.7187,0.568373,0.662896,0.549784,0.686189,0.588281
19.173,25,30,24,23,17.0066,21.2082,0.57646,0.725444,0.635659,0.593566,0.522202
19.1742,28,27,30,29,16.0749,22.0858,0.558631,0.655542,0.552242,0.650394,0.56522
19.1751,24,24,27,25,15.9476,22.2072,0.569287,0.673659,0.572729,0.655868,0.565799
19.1753,27,28,23,30,18.6777,19.6427,0.548979,0.698634,0.539851,0.61262,0.557851
19.1753,25,26,22,24,15.1841,22.9249,0.576303,0.695852,0.597572,0.627875,0.555919
19.1755,25,26,25,23,13.6816,24.3367,0.608336,0.683328,0.668666,0.638362,0.54778
19.176,27,26,23,25,17.3917,20.8522,0.584937,0.670351,0.598465,0.644589,0.571177
19.176,21,23,27,26,15.9806,22.1778,0.573337,0.705595,0.59552,0.640271,0.552282
19.176,29,26,25,28,13.0457,24.9351,0.550166,0.649085,0.5512,0.65903,0.549068
19.1762,21,28,27,26,18.9084,19.4279,0.56987,0.759649,0.635199,0.585159,0.515943
19.1766,27,22,29,29,13.1225,24.8641,0.573628,0.625007,0.533808,0.705231,0.620545
19.1771,21,29,29,27,20.4063,18.0224,0.568098,0.763752,0.641427,0.579357,0.508054
19.1771,30,29,27,27,14.3542,23.708,0.554974,0.65702,0.563541,0.639888,0.546193
19.1774,25,25,21,23,15.6471,22.4939,0.573782,0.687372,0.611179,0.63922,0.536925
19.1778,25,29,29,28,14.3762,23.6885,0.558785,0.708256,0.590693,0.606667,0.52969
19.1781,28,23,24,28,13.7838,24.2457,0.630798,0.635735,0.617169,0.687333,0.646358
19.1782,26,21,22,27,13.4462,24.563,0.567724,0.641881,0.552003,0.696072,0.585039
19.1782,23,28,21,21,21.6019,16.9014,0.562583,0.742035,0.621179,0.593684,0.511649
19.1786,27,26,20,25,19.1299,19.2243,0.579357,0.679945,0.597379,0.636403,0.561388
19.1787,26,28,23,25,16.6145,21.5876,0.568159,0.700913,0.605297,0.61454,0.533429
19.1797,26,28,29,30,14.642,23.4426,0.564648,0.69088,0.576777,0.620169,0.553181
19.1803,29,24,23,28,12.9183,25.0631,0.601966,0.637403,0.584392,0.679097,0.621333
19.1805,27,24,23,29,15.9151,22.2482,0.566399,0.66,0.556499,0.65984,0.5767
19.1806,22,21,23,30,18.0716,20.2224,0.589882,0.694784,0.594605,0.653614,0.58533
19.1807,27,26,26,25,14.9219,23.1816,0.570414,0.661187,0.583738,0.652775,0.556629
19.1808,24,21,20,25,18.843,19.4982,0.561071,0.667526,0.576203,0.676844,0.545517
19.1812,21,28,25,27,20.3771,18.0578,0.544197,0.771193,0.64797,0.578417,0.4605
19.1814,21,30,23,25,23.388,15.2295,0.558051,0.79828,0.635871,0.559117,0.497643
19.1817,23,24,26,30,17.0567,21.1779,0.568511,0.700881,0.588765,0.632762,0.549341
19.1824,21,30,24,21,20.5177,17.9281,0.558928,0.783639,0.635089,0.567489,0.498303
19.1824,28,29,20,24,20.1377,18.2851,0.570789,0.693727,0.606978,0.6136,0.536306
19.1827,23,23,21,29,19.5594,18.8287,0.573439,0.707416,0.596666,0.63286,0.551332
