Function,T_1_1,T_1_3,T_2_1,T_2_3,M1,M2,L
20.1999,16,18,20,17,22.6018,17.9435,0.610169
20.2074,18,18,16,17,20.2584,20.1596,0.572041
20.2186,15,20,20,20,30.0191,11.0116,0.574388
20.2187,16,16,15,17,20.0223,20.4033,0.5465
20.2222,15,17,17,19,22.4903,18.0915,0.56632
20.2386,17,19,18,15,15.1156,25.0514,0.5742
20.2616,18,15,17,15,11.2091,28.7659,0.576361
20.2722,17,20,17,17,18.7919,21.6629,0.542708
20.2767,19,19,19,19,12.7602,27.3381,0.563826
20.2824,17,20,19,16,19.9515,20.5933,0.564748
20.2839,15,15,20,17,17.7119,22.7001,0.564657
20.2867,18,20,16,15,13.6687,26.504,0.569736
20.2887,18,18,17,16,12.1934,27.8937,0.547554
20.2944,18,17,18,19,16.7871,23.5892,0.578354
20.3148,15,20,15,15,27.5636,13.505,0.547203
20.3482,20,20,16,15,19.1553,21.4689,0.548697
20.3485,15,17,16,17,17.8999,22.6488,0.555612
20.3633,18,15,16,19,16.6185,23.8813,0.568026
20.3647,15,18,19,15,23.6473,17.2809,0.567125
20.3704,18,19,16,20,22.175,18.6752,0.567724
20.3715,20,18,17,18,14.2463,26.1257,0.577083
20.372,19,20,16,15,17.5734,23.0012,0.563408
20.3809,16,15,20,19,15.2924,25.1612,0.564076
20.389,19,18,15,19,19.4103,21.3083,0.560253
20.3893,15,17,16,20,27.1513,14.0368,0.575832
20.3989,16,20,15,20,25.6737,15.4435,0.581395
20.399,18,20,17,15,15.0323,25.4407,0.570609
20.4045,18,15,20,19,11.6413,28.6371,0.595639
20.4057,20,17,16,20,21.6705,19.2175,0.562034
20.406,17,19,19,17,19.5156,21.2424,0.57265
20.413,15,19,19,16,19.9674,20.8317,0.560876
20.4163,17,16,16,18,12.9194,27.4592,0.576771
20.4166,16,20,20,17,25.7748,15.383,0.576203
20.4199,16,18,18,18,28.6243,12.7124,0.553921
20.4218,19,16,18,20,15.6243,24.9287,0.574684
20.4236,18,15,19,16,10.7989,29.4655,0.561579
20.4269,18,16,17,16,11.5482,28.7678,0.574982
20.4405,19,17,20,18,16.2134,24.4116,0.574344
20.4457,19,15,19,15,12.5531,27.8604,0.573684
20.4511,15,19,18,15,18.5122,22.2727,0.561561
20.456,17,16,17,18,14.6718,25.89,0.550317
20.4572,15,16,19,16,12.9345,27.5244,0.551119
20.4747,18,18,20,20,15.9084,24.7644,0.565047
20.4872,18,16,16,19,12.6207,27.8772,0.571429
20.4985,15,17,20,18,22.9545,18.1912,0.567861
20.5033,18,18,20,16,12.5321,27.9919,0.537012
20.509,18,15,15,17,14.0267,26.5987,0.564134
20.5127,20,17,18,17,15.9852,24.766,0.591962
20.5145,20,20,20,20,19.0429,21.8969,0.566389
20.5159,15,16,16,17,18.5267,22.3847,0.564404
20.518,20,16,17,20,14.2981,26.3612,0.589563
20.5207,15,17,15,17,27.8084,13.6743,0.563333
20.5209,15,18,16,17,26.9326,14.4974,0.564619
20.5263,17,20,19,19,19.3032,21.6754,0.578886
20.5292,16,15,17,16,19.1471,21.8275,0.577125
20.5294,18,19,19,19,14.3294,26.3539,0.579733
20.5433,20,19,18,17,16.9618,23.908,0.561127
20.5471,17,19,18,17,12.6845,27.9334,0.60118
20.5472,18,19,15,18,20.8049,20.305,0.570717
20.5486,15,18,19,19,28.0909,13.4631,0.599002
20.5602,15,15,17,19,18.7351,22.2747,0.577493
20.5652,20,16,20,20,11.0235,29.5289,0.559787
20.5682,18,20,16,17,18.3657,22.6373,0.576181
20.5731,17,17,16,20,23.2819,18.0284,0.566618
20.5786,16,15,18,17,24.2318,17.1468,0.577446
20.579,20,16,17,15,9.1059,31.3572,0.583413
20.5839,15,17,18,15,16.0588,24.8349,0.560767
20.5839,16,17,19,19,20.5606,20.6058,0.573657
20.5888,20,19,15,15,22.709,18.597,0.577061
20.591,19,15,17,18,13.1414,27.5895,0.571836
20.5979,15,16,19,20,18.9974,22.1015,0.557588
20.6025,17,19,15,19,19.1364,21.9798,0.57609
20.6177,16,20,16,19,28.2302,13.4662,0.572712
20.6251,20,19,20,16,11.8568,28.8624,0.540273
20.6304,19,16,19,15,13.5831,27.2509,0.572111
20.6373,19,18,15,17,19.2957,21.8975,0.568178
20.6415,17,19,17,17,16.5832,24.454,0.606502
20.6529,19,15,18,18,11.199,29.5342,0.572537
20.6582,18,17,15,19,15.7618,25.2581,0.558834
20.6649,20,17,18,18,16.6826,24.4061,0.569425
20.6672,16,17,16,16,30.4343,11.4917,0.562582
20.6793,16,17,20,18,24.1201,17.4469,0.55683
20.6813,20,19,17,16,18.5564,22.6775,0.575133
20.6815,18,15,17,18,13.661,27.2768,0.577986
20.6868,18,16,20,17,14.7979,26.2191,0.572096
20.6893,20,18,19,16,18.024,23.1932,0.566418
20.6975,18,20,19,20,17.9184,23.3083,0.558636
20.7062,18,18,15,15,16.9281,24.2556,0.572217
20.7184,15,15,19,20,16.8044,24.3954,0.578736
20.7191,19,15,20,17,13.0072,27.9639,0.572114
20.7348,16,20,17,17,28.6044,13.3419,0.590753
20.7428,17,17,19,15,13.0678,27.953,0.573379
20.744,20,20,19,15,17.0058,24.2558,0.566094
20.7484,18,18,19,17,20.4262,21.051,0.577492
20.751,15,17,15,15,26.5643,15.2897,0.561867
20.7565,15,18,17,17,27.9,14.0456,0.572555
20.7596,15,19,16,15,19.822,21.6404,0.569279
20.7633,16,18,18,17,24.4197,17.3284,0.58732
20.7681,15,15,16,15,19.9976,21.4919,0.548506
20.7784,20,20,18,19,16.8185,24.4985,0.561825
20.7813,20,17,16,17,21.3857,20.2134,0.568702
20.7926,18,17,15,16,18.6469,22.8084,0.577136
20.7976,15,19,18,17,24.8665,16.9751,0.558202
20.8019,17,18,18,20,17.4147,23.984,0.569116
20.8039,19,19,20,16,18.9139,22.5795,0.571528
20.8098,15,18,15,15,18.3855,23.0873,0.604785
20.8185,17,19,15,15,20.2528,21.35,0.567851
20.8294,19,15,15,18,10.9343,30.1253,0.573488
20.8347,16,18,19,16,20.6556,21.0028,0.583194
20.8378,18,15,16,17,15.3572,25.9864,0.582391
20.8424,16,15,15,19,23.9855,17.8896,0.559623
20.8481,15,17,17,17,28.8461,13.3344,0.539079
20.8482,15,17,17,16,22.0983,19.6738,0.55396
20.8537,19,15,16,15,12.8792,28.3452,0.567184
20.8559,20,18,17,15,14.012,27.2852,0.578201
20.8575,15,15,17,20,14.765,26.5811,0.561781
20.858,15,15,17,16,19.9533,21.7079,0.57468
20.8587,18,17,18,20,12.9827,28.2577,0.608212
20.8622,18,17,20,17,14.0527,27.2594,0.576884
20.8631,19,20,17,20,20.2159,21.4711,0.56607
20.8638,20,20,18,18,17.881,23.6659,0.606383
20.8663,20,17,19,16,12.8295,28.4163,0.562268
20.8744,19,17,20,16,13.8476,27.4756,0.5651
20.8925,20,18,15,19,22.0851,19.7722,0.570605
20.8975,20,16,16,17,17.2613,24.3134,0.5535
20.9023,18,19,16,15,16.7634,24.7905,0.55377
20.9044,17,19,17,20,17.8782,23.7474,0.607665
20.9106,20,19,18,15,14.2523,27.1658,0.555572
20.912,20,19,16,16,18.1656,23.492,0.57421
20.925,20,18,19,17,16.7508,24.8464,0.571164
20.9256,15,20,16,16,27.2271,15.0058,0.56963
20.9265,15,17,19,19,28.0271,14.256,0.573093
20.9383,20,20,19,19,16.7313,24.8905,0.559517
20.9398,20,19,17,15,21.9363,20.0036,0.591585
20.9459,15,16,17,18,22.0062,19.9498,0.549469
20.9508,19,15,19,16,11.8984,29.455,0.571146
20.9515,16,16,16,19,18.6416,23.1215,0.568009
20.9532,19,19,15,20,26.3376,15.895,0.56718
20.973,18,18,18,20,21.5978,20.386,0.571768
20.9871,15,19,19,15,24.9439,17.2698,0.566023
21.0005,16,18,17,18,23.0864,19.0409,0.552343
21.0297,16,18,18,15,19.4857,22.4803,0.571238
21.0319,16,16,16,18,16.9,24.9135,0.57034
21.0343,17,18,19,18,12.7816,28.7872,0.556816
21.0434,19,18,18,18,16.9123,24.9243,0.579245
21.045,20,20,16,16,17.2631,24.5978,0.564543
21.0473,19,19,19,20,17.3161,24.5524,0.555207
21.054,19,18,16,20,15.8327,25.959,0.570294
21.0569,20,18,18,17,21.25,20.8754,0.581023
21.057,17,15,16,17,13.2552,28.3863,0.565613
21.0655,16,15,16,18,21.0495,21.0806,0.56566
21.0669,20,19,15,18,19.4757,22.5617,0.579386
21.0676,15,17,19,17,24.8613,17.5037,0.577439
21.079,19,15,17,20,12.4464,29.1889,0.622648
21.0984,19,20,16,20,18.281,23.7452,0.552179
21.0991,19,19,18,19,15.2006,26.6404,0.578272
21.1015,17,18,19,15,16.636,25.2967,0.570765
21.1041,18,18,20,18,19.5399,22.5736,0.611765
21.1062,16,15,18,16,15.4228,26.4454,0.562471
21.1076,17,19,16,15,15.6903,26.1967,0.573385
21.1089,16,18,19,18,30.7305,12.07,0.556231
21.1136,20,19,16,17,19.3095,22.8085,0.555327
21.1229,18,20,19,19,15.3283,26.5666,0.566241
21.139,15,17,20,16,13.5843,28.2362,0.586411
21.1477,20,18,20,16,15.1999,26.7354,0.563172
21.1511,19,18,15,18,21.4446,20.8754,0.576057
21.1576,18,19,17,20,18.0864,24.0427,0.577553
21.1578,19,19,15,17,22.9566,19.4678,0.570653
21.1619,19,17,16,20,19.0871,23.1111,0.567768
21.1834,17,16,15,17,15.801,26.2398,0.553325
21.1897,18,15,18,17,11.0623,30.7038,0.58207
21.1915,19,19,20,20,17.7213,24.4516,0.574356
21.1931,17,17,19,17,15.4399,26.5979,0.573758
21.198,17,17,17,19,20.9033,21.4748,0.554285
21.2089,17,17,18,17,18.7517,23.5172,0.578007
21.2116,18,15,20,20,11.7831,30.0691,0.559912
21.2146,17,20,19,20,13.2647,28.6831,0.570358
21.2185,16,20,16,20,25.5442,17.1548,0.54624
21.2214,16,15,15,20,18.4105,23.8621,0.568257
21.2363,18,15,19,17,12.5787,29.3696,0.556675
21.2377,15,17,16,18,28.2538,14.6466,0.574097
21.24,15,16,18,17,19.9147,22.485,0.593339
21.2499,19,17,16,18,19.7467,22.6621,0.579526
21.2556,15,18,18,17,24.5359,18.174,0.568407
21.2704,15,20,17,20,24.9916,17.7746,0.560007
21.2718,19,19,16,15,20.5004,21.9964,0.590645
21.2722,15,15,16,19,22.0828,20.5108,0.580411
21.2868,15,16,17,20,17.9927,24.3815,0.598612
21.2915,16,17,17,19,26.6484,16.2591,0.573446
21.3028,19,20,16,19,18.6561,23.7893,0.585144
21.303,18,16,18,20,14.5334,27.6625,0.577267
21.3113,15,16,17,17,21.023,21.5821,0.573601
21.3114,18,18,19,16,14.3734,27.8292,0.562214
21.3118,15,19,15,17,29.8192,13.3196,0.557062
21.3119,15,18,19,17,23.9491,18.8346,0.575901
21.3195,19,18,19,19,19.1427,23.3645,0.583974
21.3265,17,15,18,20,12.7544,29.3795,0.562973
21.3272,20,17,15,20,19.4637,23.0778,0.57866
21.3333,17,16,18,20,14.6839,27.58,0.582726
21.3403,15,17,20,19,18.0288,24.4512,0.580755
21.3496,19,17,20,19,13.1438,29.0585,0.57107
21.3546,19,18,20,17,16.1019,26.2892,0.578657
21.3563,19,20,20,16,22.2025,20.5614,0.566271
21.3626,19,19,15,18,21.106,21.6036,0.557829
21.3691,20,17,16,18,20.4937,22.1915,0.576493
21.3721,16,15,17,17,19.3842,23.2396,0.573194
21.3758,16,19,17,17,29.6134,13.6372,0.574274
21.3761,20,19,17,18,18.1717,24.3865,0.559906
21.3794,15,15,16,16,23.2076,19.662,0.56902
21.3831,16,17,17,20,28.8072,14.4087,0.570057
21.387,19,19,16,19,16.0398,26.4104,0.560654
21.3933,15,15,18,16,18.2261,24.3687,0.574798
21.4013,19,18,17,20,20.7917,21.9739,0.580374
21.4058,20,20,20,19,19.941,22.7819,0.57923
21.4115,18,19,16,19,19.8303,22.8969,0.569291
21.4251,19,16,15,17,15.2591,27.2177,0.571496
21.4297,20,20,17,20,14.6573,27.7919,0.537951
21.4353,19,20,15,16,16.0579,26.4871,0.569126
21.4686,20,19,20,20,14.8472,27.689,0.574222
21.4702,19,18,15,15,13.4345,29.0192,0.57644
21.4752,19,19,16,20,22.2085,20.7862,0.572884
21.4765,18,15,15,18,16.8095,25.8608,0.577031
21.4775,20,15,20,18,10.5665,31.7278,0.572828
21.5082,16,17,18,18,21.1817,21.8149,0.581219
21.5164,15,18,18,18,25.4074,17.8611,0.582399
21.5186,15,15,15,17,23.5538,19.6067,0.575362
21.5209,17,16,18,16,13.0638,29.4659,0.572414
21.5235,19,20,20,19,19.2853,23.6263,0.545538
21.5346,15,19,15,16,28.6576,14.843,0.557316
21.5389,19,18,19,16,18.3397,24.5444,0.574268
21.5442,19,15,15,19,14.3598,28.2934,0.57327
21.5451,19,16,20,19,15.2964,27.4155,0.578967
21.5567,20,15,18,20,13.7424,28.8979,0.552239
21.5649,15,18,15,20,29.5922,14.0237,0.561533
21.5666,19,16,19,18,14.6943,28.0227,0.573206
21.5682,15,16,19,18,22.8693,20.3458,0.578974
21.5765,19,16,16,15,14.742,27.9971,0.570768
21.5833,16,18,20,19,23.5301,19.7544,0.570586
21.5953,20,20,17,16,15.0389,27.7545,0.573646
21.6005,17,16,16,20,17.0948,25.8334,0.56821
21.6067,15,20,17,17,25.9054,17.5683,0.589331
21.6077,17,17,20,20,13.2572,29.4525,0.552326
21.6107,17,15,15,20,20.3624,22.7834,0.568935
21.6153,16,16,16,16,26.1709,17.3357,0.561278
21.6195,15,19,16,20,25.1398,18.3123,0.581345
21.6204,19,19,17,17,16.6001,26.3367,0.595167
21.6228,16,17,18,15,24.1714,19.2286,0.56841
21.6474,15,15,19,17,16.6403,26.3513,0.574248
21.6771,17,17,17,17,14.1865,28.714,0.572936
21.6799,17,15,17,20,14.8653,28.0818,0.580479
21.6808,16,19,15,19,30.9841,12.941,0.571641
21.6834,17,18,16,17,21.9283,21.4533,0.557292
21.687,19,15,15,15,13.2018,29.6584,0.575429
21.6973,17,20,17,18,18.2379,24.9471,0.561785
21.7039,20,15,15,18,17.7434,25.4246,0.567017
21.7063,15,18,17,16,27.6831,16.0915,0.57009
21.7088,18,18,15,16,14.2082,28.7551,0.574031
21.7099,16,19,20,19,28.5791,15.2568,0.568268
21.7124,16,18,17,19,22.5714,20.9053,0.566249
21.7149,16,17,17,15,21.4773,21.9381,0.572087
21.7179,16,18,19,17,21.1517,22.2499,0.582396
21.7249,18,16,18,16,12.634,30.2654,0.569079
21.7256,18,20,16,19,23.9077,19.6757,0.581357
21.7289,15,19,20,20,24.9142,18.7366,0.569165
21.7292,15,19,17,19,29.1502,14.7576,0.56819
21.7405,16,20,18,19,28.1863,15.685,0.581766
21.7409,16,19,18,19,19.1732,24.1531,0.590089
21.7494,15,19,17,20,25.327,18.3885,0.541761
21.7509,17,20,17,16,17.5628,25.6853,0.583212
21.7547,20,19,18,18,17.0905,26.1364,0.576209
21.7569,20,18,19,20,18.277,25.0261,0.602341
21.763,20,15,17,19,10.9454,31.9254,0.569732
21.772,19,19,17,19,16.7512,26.4887,0.575347
21.7766,18,17,19,20,15.2104,27.9452,0.551954
21.7811,20,20,18,17,21.7693,21.7922,0.563391
21.8059,19,15,17,17,12.8094,30.2575,0.572961
21.8138,20,15,17,17,11.0603,31.916,0.577298
21.8183,17,17,20,16,12.8466,30.2467,0.577569
21.8223,18,18,18,17,13.2332,29.8913,0.560629
21.8227,16,20,20,16,23.0474,20.6721,0.569619
21.8281,17,15,18,17,13.6045,29.5538,0.561854
21.8282,16,17,20,20,18.6643,24.8005,0.571095
21.8492,20,18,16,18,18.059,25.4098,0.57302
21.8503,18,17,16,17,18.6657,24.842,0.588277
21.8513,17,15,15,19,16.0385,27.312,0.570737
21.8519,20,15,15,15,14.6364,28.6305,0.56792
21.8602,18,17,19,18,17.1628,26.2731,0.554071
21.8631,17,19,18,18,20.9627,22.7091,0.565827
21.8648,16,16,18,16,14.5,28.7837,0.569261
21.867,20,17,20,20,14.9392,28.3752,0.567311
21.8745,15,15,20,20,17.3463,26.1285,0.594325
21.8762,20,17,17,15,17.4168,26.0655,0.572326
21.8774,16,18,18,19,25.8659,18.1304,0.570649
21.8986,16,17,20,16,22.8484,21.0063,0.584909
21.9043,19,15,20,19,16.9869,26.5239,0.5635
21.9133,19,15,17,19,10.6108,32.5313,0.584585
21.9215,18,15,17,19,16.7937,26.7387,0.577569
21.9305,19,20,16,16,18.8643,24.8111,0.567401
21.931,20,19,16,15,17.8165,25.7965,0.571121
21.9487,15,15,19,15,15.5386,27.9707,0.572045
21.9499,19,15,16,19,15.7052,27.8163,0.574762
21.9512,20,16,18,20,14.4744,28.9752,0.563989
21.9566,18,15,16,20,15.1225,28.3767,0.573143
21.9644,20,18,15,16,15.9528,27.612,0.580665
21.9654,16,19,18,17,27.5716,16.6987,0.560831
21.9666,15,18,16,15,17.2831,26.3664,0.565464
21.9679,18,20,17,17,15.9601,27.6118,0.562601
21.9729,17,16,16,19,16.4898,27.1239,0.564917
21.9747,16,15,18,19,19.7308,24.0827,0.569278
21.9756,19,16,15,20,14.9988,28.5299,0.574081
21.9848,19,16,19,19,11.7792,31.5723,0.564855
21.9866,18,16,17,17,15.326,28.2439,0.57661
21.9903,16,18,15,15,24.6677,19.4751,0.581672
21.9922,15,16,18,15,16.6508,27.0102,0.567575
21.9933,15,20,19,15,23.1764,20.8818,0.568058
22.0039,16,18,15,19,29.7453,14.7313,0.57482
22.0052,17,20,15,17,18.8792,24.9418,0.567914
22.0158,17,17,20,19,15.5907,28.0518,0.578121
22.0295,17,19,19,20,17.7192,26.0787,0.562772
22.0329,17,20,17,15,15.2139,28.4389,0.563334
22.0384,16,15,19,19,15.5506,28.1333,0.572816
22.039,19,16,17,17,13.297,30.2515,0.582728
22.0448,15,17,16,16,27.0782,17.3161,0.5772
22.0548,20,15,15,19,16.4422,27.3276,0.578862
22.0621,16,19,16,15,25.3844,18.9411,0.554144
22.0667,16,18,15,18,31.1857,13.4999,0.565612
22.0716,17,19,15,16,16.823,27.0023,0.580336
22.0951,20,19,15,16,22.151,22.0426,0.579186
22.1033,17,17,17,18,17.2636,26.6499,0.584756
22.1036,19,20,19,15,20.4375,23.6689,0.564108
22.1056,18,19,18,15,19.9952,24.0881,0.579316
22.1147,18,18,19,18,19.6218,24.4566,0.56888
22.1174,16,16,20,17,22.0594,22.1718,0.563424
22.118,15,15,15,15,18.6939,25.3346,0.550697
22.1206,16,20,20,18,19.3509,24.7226,0.564413
22.1236,20,18,16,20,24.3279,20.0527,0.565491
22.1262,16,19,19,16,18.8245,25.2279,0.572832
22.1538,16,18,17,20,26.6373,17.9418,0.590658
22.1596,16,19,15,17,29.4471,15.3134,0.576203
22.1715,15,17,20,17,22.0061,22.3269,0.57659
22.1717,20,16,16,20,15.9418,28.0242,0.569636
22.1833,20,19,18,16,18.6616,25.4917,0.573066
22.1923,16,17,17,18,29.6335,15.2017,0.553423
22.2039,16,15,16,19,21.345,23.0108,0.571455
22.2061,20,18,16,16,21.3169,23.0414,0.568714
22.2127,15,15,18,19,19.0081,25.2231,0.56247
22.2135,16,18,17,17,25.6279,19.0059,0.586077
22.2251,17,16,18,19,13.6705,30.2616,0.573781
22.2264,19,20,17,18,17.8325,26.3543,0.566359
22.2293,19,18,19,20,15.6739,28.3877,0.576721
22.2335,16,19,16,20,23.5767,20.9716,0.567341
22.2346,19,20,16,18,22.7633,21.738,0.56811
22.2397,17,18,18,15,15.9058,28.1899,0.573253
22.2415,20,16,19,18,13.6424,30.3199,0.569354
22.2477,20,17,15,16,14.4541,29.5693,0.569358
22.2534,16,20,18,20,23.1846,21.3786,0.573491
22.2598,19,20,19,17,18.4446,25.844,0.578988
22.2625,19,16,19,16,16.0001,28.1455,0.594619
22.267,19,20,19,16,23.7212,20.9009,0.566038
22.2756,16,18,15,20,31.5843,13.5307,0.562625
22.2783,16,15,20,18,18.9339,25.4202,0.579624
22.2999,20,15,15,16,17.0563,27.2259,0.568549
22.3039,15,19,19,17,30.2199,14.8673,0.560024
22.3156,15,16,15,19,23.5883,21.1201,0.563298
22.3354,20,18,17,16,21.7114,22.9216,0.557621
22.3635,18,20,20,16,17.9326,26.5261,0.570386
22.3709,15,16,19,17,19.3934,25.168,0.559982
22.3718,15,16,15,17,21.2093,23.464,0.563603
22.384,17,16,18,17,13.6792,30.5617,0.571272
22.4005,18,19,17,16,16.9752,27.4971,0.570201
22.4043,16,16,17,15,20.6341,24.0673,0.574382
22.4087,18,15,19,15,10.6236,33.4801,0.567791
22.41,18,18,16,20,17.5775,26.9499,0.568075
22.414,19,20,15,15,23.6165,21.2842,0.559084
22.4198,20,18,16,19,16.9006,27.6048,0.565489
22.4228,19,17,16,17,16.4938,27.9927,0.550011
22.4293,17,17,16,15,16.0456,28.4264,0.581148
22.4468,19,20,19,18,20.48,24.2945,0.571785
22.4529,17,19,18,16,17.0331,27.5446,0.56257
22.4651,17,18,16,20,17.0695,27.5338,0.622222
22.4975,17,15,16,15,15.3662,29.1969,0.577778
22.503,18,16,16,18,16.1873,28.4361,0.569312
22.5187,15,15,17,15,16.368,28.2969,0.570705
22.5262,16,16,19,17,20.8251,24.1242,0.564061
22.529,16,17,15,16,24.1913,20.9675,0.55143
22.5302,15,16,16,15,21.3511,23.6379,0.564551
22.5384,16,15,20,16,17.9338,26.8641,0.569074
22.5403,19,15,19,17,12.957,31.5432,0.56665
22.5429,19,18,18,16,11.6325,32.7925,0.572767
22.5438,19,15,15,20,12.7787,31.7175,0.570552
22.5465,16,20,18,16,27.724,17.6825,0.565619
22.5586,17,16,18,18,15.9268,28.7887,0.572732
22.5614,18,20,15,18,20.7057,24.3046,0.565814
22.5626,15,16,16,16,17.5684,27.2544,0.595626
22.5639,15,20,15,20,33.0492,12.7135,0.573201
22.5703,19,15,18,19,12.2491,32.2664,0.570717
22.5718,16,20,16,15,27.3128,18.118,0.565022
22.572,15,20,20,18,26.7868,18.6126,0.574708
22.5732,20,16,18,19,14.7104,29.9599,0.554989
22.5816,20,20,20,18,24.3436,20.9264,0.582925
22.5827,16,17,19,16,21.3919,23.7014,0.579474
22.5861,18,16,20,18,12.3904,32.1644,0.56689
22.5868,20,20,15,20,26.0985,19.2878,0.570315
22.5887,16,16,18,19,26.451,18.9603,0.551407
22.5962,19,16,18,19,11.2379,33.2665,0.575264
22.6005,18,19,20,17,19.8131,25.2191,0.55625
22.6168,16,17,15,15,22.9377,22.3153,0.624031
22.6299,15,18,18,16,24.4685,20.9027,0.57012
22.6346,15,19,17,15,23.0996,22.1978,0.582876
22.65,20,16,17,18,16.9844,27.9725,0.589355
22.657,16,19,17,18,25.8988,19.6116,0.572405
22.6573,20,17,18,16,15.7592,29.1377,0.570569
22.6576,19,16,17,18,12.2188,32.4642,0.568372
22.6611,16,16,15,20,26.0177,19.5077,0.557082
22.6632,17,18,20,16,13.1582,31.5926,0.612034
22.6729,18,15,15,19,18.9323,26.187,0.574856
22.6755,15,17,18,16,23.8458,21.576,0.567589
22.685,20,17,20,19,16.391,28.5978,0.556482
22.6938,19,20,18,17,19.1307,26.0411,0.56628
22.708,19,19,19,17,20.954,24.3557,0.565828
22.7107,16,16,17,19,15.4086,29.5707,0.572719
22.7197,15,20,17,19,23.5259,21.9624,0.56767
22.7215,15,18,15,19,26.8088,18.8818,0.581334
22.7262,15,18,18,19,19.3033,25.9418,0.563137
22.7409,20,19,19,19,16.7405,28.3778,0.5654
22.7434,20,17,16,15,20.1274,25.2009,0.570387
22.7457,20,20,18,15,16.6695,28.454,0.564047
22.7626,15,20,18,15,26.3322,19.4092,0.574418
22.7747,15,18,16,19,28.661,17.2448,0.574503
22.779,15,19,19,18,25.7595,19.9789,0.575856
22.7796,16,18,17,15,28.9838,16.9511,0.56935
22.7869,19,18,16,18,20.2343,25.1849,0.537265
22.7952,16,20,19,17,32.5399,13.6406,0.578934
22.8064,18,16,17,18,13.003,32.016,0.571703
22.8206,18,20,18,16,18.0597,27.2932,0.571174
22.8207,20,16,19,16,12.3113,32.6938,0.586931
22.8236,16,17,18,17,24.7209,21.0412,0.575486
22.8305,16,20,18,15,22.7396,22.9159,0.567317
22.8455,18,17,15,18,20.2327,25.3,0.635319
22.8483,18,15,17,17,12.746,32.3388,0.571664
22.867,17,16,17,19,11.1862,33.8403,0.575756
22.8708,16,18,16,15,22.4636,23.2533,0.569705
22.878,17,16,19,17,12.3085,32.8074,0.568157
22.9047,16,20,17,16,23.6578,22.1973,0.558015
22.9122,20,17,19,19,26.9018,19.1642,0.577686
22.925,20,15,16,20,21.881,23.9058,0.572033
22.9354,18,18,15,20,23.2565,22.6338,0.568719
22.9367,20,15,19,16,15.2415,30.1659,0.567163
22.9391,18,16,19,17,12.7477,32.5133,0.571304
22.9405,18,15,19,19,16.2359,29.2391,0.593275
22.9614,17,19,16,20,21.9577,23.9043,0.567141
22.9739,20,16,18,16,12.0306,33.2545,0.566574
22.9769,19,18,19,17,17.0257,28.5677,0.573633
23.0243,19,20,17,16,17.8286,27.9054,0.571842
23.034,17,16,19,18,14.9459,30.6322,0.578483
23.039,19,18,17,16,17.7681,27.9907,0.575595
23.0405,15,17,15,16,29.8099,16.6811,0.566161
23.0571,16,19,15,20,37.7209,9.2814,0.579478
23.0742,18,17,19,16,12.4644,33.0415,0.567255
23.0919,19,17,17,20,19.2541,26.6973,0.580051
23.0939,16,16,16,20,26.2357,20.1424,0.554269
23.0989,19,16,16,18,16.9995,28.8289,0.563473
23.1002,15,19,18,19,27.215,19.2347,0.570615
23.1068,15,17,18,17,18.9406,27.0207,0.558782
23.1139,18,20,19,17,21.9176,24.2376,0.571619
23.1226,18,20,16,20,20.2446,25.8263,0.558074
23.1265,16,17,15,19,30.6941,16.0172,0.57619
23.1421,17,16,15,16,14.4871,31.2729,0.565462
23.1422,16,20,17,15,25.5192,20.9092,0.562755
23.15,20,20,20,17,16.3039,29.5815,0.561254
23.1523,15,16,20,16,17.2425,28.7042,0.576311
23.1558,19,16,19,17,12.4895,33.1761,0.570401
23.17,20,15,17,16,11.1117,34.4981,0.522051
23.1733,16,17,16,15,25.543,20.947,0.567098
23.201,15,20,19,16,32.8053,14.1784,0.581553
23.2041,20,15,17,18,12.3612,33.3904,0.573395
23.2244,16,20,16,18,32.8467,14.1848,0.555443
23.2339,18,15,20,18,17.4338,28.6827,0.568156
23.2372,16,20,15,19,32.252,14.7684,0.572015
23.241,20,19,20,18,21.118,25.2354,0.567643
23.2687,17,20,18,16,15.2621,30.7903,0.578358
23.2786,16,19,19,15,25.2875,21.3915,0.558778
23.2879,17,18,18,19,19.2721,27.0606,0.561261
23.2893,18,19,15,15,16.2963,29.8587,0.566112
23.2984,16,18,18,16,25.2559,21.4594,0.582476
23.3032,20,18,15,20,24.3896,22.2826,0.588031
23.3033,17,20,18,15,20.1144,26.2991,0.566922
23.3039,19,18,20,20,22.421,24.1334,0.584516
23.3077,20,15,20,20,12.7662,33.2108,0.584637
23.3096,17,20,16,16,21.0524,25.4302,0.58788
23.3178,15,15,18,20,20.0715,26.3675,0.588983
23.3195,20,17,16,16,19.9842,26.4528,0.571884
23.3325,15,19,17,17,27.5787,19.3435,0.56265
23.3351,20,18,20,19,17.2629,29.0397,0.562131
23.34,16,20,19,15,27.9098,19.0469,0.579594
23.3507,16,16,19,15,19.6557,26.8219,0.613838
23.3519,15,18,16,16,22.1612,24.4704,0.584882
23.3534,16,17,20,19,24.4612,22.3128,0.578042
23.3624,15,15,16,20,25.3769,21.4699,0.57387
23.3626,17,15,17,19,13.0962,33.0071,0.563892
23.3678,15,20,18,19,24.2797,22.511,0.566273
23.3827,19,16,17,16,14.776,31.4682,0.581183
23.3937,15,17,20,20,25.6912,21.2353,0.573672
