Function,T_1_1,T_1_3,T_2_1,T_2_3,M1,M2,L,ML1,SL1,ML2,SL2
-1,25,55,30,45,-1,-1,-1,0.978946,-1,0.455608,-1
-1,25,55,30,50,-1,-1,-1,0.988985,-1,0.453689,-1
-1,25,55,30,55,-1,-1,-1,0.999023,-1,0.45184,-1
-1,25,55,30,60,-1,-1,-1,1.00906,-1,0.450057,-1
-1,25,60,30,15,-1,-1,-1,0.964869,-1,0.452455,-1
-1,25,60,30,20,-1,-1,-1,0.974908,-1,0.450523,-1
-1,25,60,30,25,-1,-1,-1,0.984946,-1,0.448664,-1
-1,25,60,30,30,-1,-1,-1,0.994985,-1,0.446874,-1
-1,25,60,30,35,-1,-1,-1,1.00502,-1,0.445149,-1
-1,25,60,30,40,-1,-1,-1,1.01506,-1,0.443486,-1
-1,25,60,30,45,-1,-1,-1,1.0251,-1,0.441881,-1
-1,25,60,30,50,-1,-1,-1,1.03514,-1,0.440331,-1
-1,25,60,30,55,-1,-1,-1,1.04518,-1,0.438834,-1
-1,25,60,30,60,-1,-1,-1,1.05522,-1,0.437387,-1
-1,25,15,35,15,-1,-1,-1,0.5388,-1,0.937813,-1
-1,25,15,35,20,-1,-1,-1,0.548467,-1,0.9012,-1
-1,25,20,35,15,-1,-1,-1,0.583244,-1,0.795116,-1
-1,25,20,35,20,-1,-1,-1,0.592911,-1,0.77296,-1
-1,25,25,35,15,-1,-1,-1,0.627689,-1,0.702052,-1
-1,25,25,35,20,-1,-1,-1,0.637356,-1,0.687467,-1
-1,25,30,35,15,-1,-1,-1,0.672133,-1,0.636563,-1
-1,25,30,35,20,-1,-1,-1,0.6818,-1,0.6264,-1
-1,25,35,35,15,-1,-1,-1,0.716578,-1,0.587974,-1
-1,25,35,35,20,-1,-1,-1,0.726244,-1,0.5806,-1
-1,25,40,35,15,-1,-1,-1,0.761022,-1,0.550491,-1
-1,25,40,35,20,-1,-1,-1,0.770689,-1,0.544978,-1
-1,25,45,35,15,-1,-1,-1,0.805467,-1,0.520697,-1
-1,25,45,35,20,-1,-1,-1,0.815133,-1,0.51648,-1
-1,25,50,35,15,-1,-1,-1,0.849911,-1,0.496447,-1
-1,25,50,35,20,-1,-1,-1,0.859578,-1,0.493164,-1
-1,25,55,35,15,-1,-1,-1,0.894356,-1,0.476323,-1
-1,25,55,35,20,-1,-1,-1,0.904022,-1,0.473733,-1
-1,25,55,35,25,-1,-1,-1,0.913689,-1,0.471249,-1
-1,25,55,35,30,-1,-1,-1,0.923356,-1,0.468864,-1
-1,25,55,35,35,-1,-1,-1,0.933022,-1,0.466573,-1
-1,25,55,35,40,-1,-1,-1,0.942689,-1,0.464369,-1
-1,25,55,35,45,-1,-1,-1,0.952356,-1,0.462249,-1
-1,25,55,35,50,-1,-1,-1,0.962022,-1,0.460207,-1
-1,25,55,35,55,-1,-1,-1,0.971689,-1,0.45824,-1
-1,25,55,35,60,-1,-1,-1,0.981356,-1,0.456343,-1
-1,25,60,35,15,-1,-1,-1,0.9388,-1,0.459357,-1
-1,25,60,35,20,-1,-1,-1,0.948467,-1,0.457292,-1
-1,25,60,35,25,-1,-1,-1,0.958133,-1,0.455306,-1
-1,25,60,35,30,-1,-1,-1,0.9678,-1,0.453393,-1
-1,25,60,35,35,-1,-1,-1,0.977467,-1,0.451549,-1
-1,25,60,35,40,-1,-1,-1,0.987133,-1,0.449771,-1
-1,25,60,35,45,-1,-1,-1,0.9968,-1,0.448056,-1
-1,25,60,35,50,-1,-1,-1,1.00647,-1,0.4464,-1
-1,25,60,35,55,-1,-1,-1,1.01613,-1,0.4448,-1
-1,25,60,35,60,-1,-1,-1,1.0258,-1,0.443253,-1
-1,25,15,40,15,-1,-1,-1,0.528879,-1,0.96128,-1
-1,25,15,40,20,-1,-1,-1,0.5382,-1,0.9232,-1
-1,25,15,40,25,-1,-1,-1,0.547521,-1,0.8896,-1
-1,25,20,40,15,-1,-1,-1,0.571736,-1,0.813642,-1
-1,25,20,40,20,-1,-1,-1,0.581057,-1,0.79056,-1
-1,25,20,40,25,-1,-1,-1,0.590379,-1,0.769676,-1
-1,25,25,40,15,-1,-1,-1,0.614593,-1,0.717357,-1
-1,25,25,40,20,-1,-1,-1,0.623914,-1,0.702133,-1
-1,25,25,40,25,-1,-1,-1,0.633236,-1,0.688128,-1
-1,25,30,40,15,-1,-1,-1,0.65745,-1,0.6496,-1
-1,25,30,40,20,-1,-1,-1,0.666771,-1,0.638971,-1
-1,25,30,40,25,-1,-1,-1,0.676093,-1,0.629076,-1
-1,25,35,40,15,-1,-1,-1,0.700307,-1,0.599329,-1
-1,25,35,40,20,-1,-1,-1,0.709629,-1,0.5916,-1
-1,25,35,40,25,-1,-1,-1,0.71895,-1,0.584339,-1
-1,25,40,40,15,-1,-1,-1,0.743164,-1,0.560549,-1
-1,25,40,40,20,-1,-1,-1,0.752486,-1,0.554756,-1
-1,25,40,40,25,-1,-1,-1,0.761807,-1,0.549276,-1
-1,25,45,40,15,-1,-1,-1,0.786021,-1,0.529723,-1
-1,25,45,40,20,-1,-1,-1,0.795343,-1,0.52528,-1
-1,25,45,40,25,-1,-1,-1,0.804664,-1,0.521054,-1
-1,25,50,40,15,-1,-1,-1,0.828879,-1,0.504633,-1
-1,25,50,40,20,-1,-1,-1,0.8382,-1,0.501164,-1
-1,25,50,40,25,-1,-1,-1,0.847521,-1,0.497849,-1
-1,25,55,40,15,-1,-1,-1,0.871736,-1,0.483813,-1
-1,25,55,40,20,-1,-1,-1,0.881057,-1,0.481067,-1
-1,25,55,40,25,-1,-1,-1,0.890379,-1,0.478433,-1
-1,25,55,40,30,-1,-1,-1,0.8997,-1,0.475904,-1
-1,25,55,40,35,-1,-1,-1,0.909021,-1,0.473475,-1
-1,25,55,40,40,-1,-1,-1,0.918343,-1,0.471138,-1
-1,25,55,40,45,-1,-1,-1,0.927664,-1,0.468891,-1
-1,25,55,40,50,-1,-1,-1,0.936986,-1,0.466726,-1
-1,25,55,40,55,-1,-1,-1,0.946307,-1,0.46464,-1
-1,25,55,40,60,-1,-1,-1,0.955629,-1,0.462629,-1
-1,25,60,40,15,-1,-1,-1,0.914593,-1,0.466259,-1
-1,25,60,40,20,-1,-1,-1,0.923914,-1,0.464062,-1
-1,25,60,40,25,-1,-1,-1,0.933236,-1,0.461947,-1
-1,25,60,40,30,-1,-1,-1,0.942557,-1,0.459911,-1
-1,25,60,40,35,-1,-1,-1,0.951879,-1,0.457949,-1
-1,25,60,40,40,-1,-1,-1,0.9612,-1,0.456057,-1
-1,25,60,40,45,-1,-1,-1,0.970521,-1,0.454232,-1
-1,25,60,40,50,-1,-1,-1,0.979843,-1,0.452469,-1
-1,25,60,40,55,-1,-1,-1,0.989164,-1,0.450766,-1
-1,25,60,40,60,-1,-1,-1,0.998486,-1,0.44912,-1
-1,25,15,45,15,-1,-1,-1,0.519641,-1,0.984747,-1
-1,25,15,45,20,-1,-1,-1,0.528641,-1,0.9452,-1
-1,25,15,45,25,-1,-1,-1,0.537641,-1,0.910306,-1
-1,25,20,45,15,-1,-1,-1,0.561021,-1,0.832168,-1
-1,25,20,45,20,-1,-1,-1,0.570021,-1,0.80816,-1
-1,25,20,45,25,-1,-1,-1,0.579021,-1,0.786438,-1
-1,25,25,45,15,-1,-1,-1,0.6024,-1,0.732661,-1
-1,25,25,45,20,-1,-1,-1,0.6114,-1,0.7168,-1
-1,25,25,45,25,-1,-1,-1,0.6204,-1,0.702208,-1
-1,25,30,45,15,-1,-1,-1,0.643779,-1,0.662637,-1
-1,25,30,45,20,-1,-1,-1,0.652779,-1,0.651543,-1
-1,25,30,45,25,-1,-1,-1,0.661779,-1,0.641214,-1
-1,25,35,45,15,-1,-1,-1,0.685159,-1,0.610684,-1
-1,25,35,45,20,-1,-1,-1,0.694159,-1,0.6026,-1
-1,25,35,45,25,-1,-1,-1,0.703159,-1,0.595006,-1
-1,25,40,45,15,-1,-1,-1,0.726538,-1,0.570606,-1
-1,25,40,45,20,-1,-1,-1,0.735538,-1,0.564533,-1
-1,25,40,45,25,-1,-1,-1,0.744538,-1,0.558789,-1
-1,25,45,45,15,-1,-1,-1,0.767917,-1,0.538749,-1
-1,25,45,45,20,-1,-1,-1,0.776917,-1,0.53408,-1
-1,25,45,45,25,-1,-1,-1,0.785917,-1,0.529639,-1
-1,25,50,45,15,-1,-1,-1,0.809297,-1,0.512819,-1
-1,25,50,45,20,-1,-1,-1,0.818297,-1,0.509164,-1
-1,25,50,45,25,-1,-1,-1,0.827297,-1,0.505671,-1
-1,25,55,45,15,-1,-1,-1,0.850676,-1,0.491302,-1
-1,25,55,45,20,-1,-1,-1,0.859676,-1,0.4884,-1
-1,25,55,45,25,-1,-1,-1,0.868676,-1,0.485616,-1
-1,25,55,45,30,-1,-1,-1,0.877676,-1,0.482944,-1
-1,25,55,45,35,-1,-1,-1,0.886676,-1,0.480376,-1
-1,25,55,45,40,-1,-1,-1,0.895676,-1,0.477908,-1
-1,25,55,45,45,-1,-1,-1,0.904676,-1,0.475532,-1
-1,25,55,45,50,-1,-1,-1,0.913676,-1,0.473244,-1
-1,25,55,45,55,-1,-1,-1,0.922676,-1,0.47104,-1
-1,25,55,45,60,-1,-1,-1,0.931676,-1,0.468914,-1
-1,25,60,45,15,-1,-1,-1,0.892055,-1,0.473161,-1
-1,25,60,45,20,-1,-1,-1,0.901055,-1,0.470831,-1
-1,25,60,45,25,-1,-1,-1,0.910055,-1,0.468589,-1
-1,25,60,45,30,-1,-1,-1,0.919055,-1,0.46643,-1
-1,25,60,45,35,-1,-1,-1,0.928055,-1,0.464349,-1
-1,25,60,45,40,-1,-1,-1,0.937055,-1,0.462343,-1
-1,25,60,45,45,-1,-1,-1,0.946055,-1,0.460407,-1
-1,25,60,45,50,-1,-1,-1,0.955055,-1,0.458538,-1
-1,25,60,45,55,-1,-1,-1,0.964055,-1,0.456732,-1
-1,25,60,45,60,-1,-1,-1,0.973055,-1,0.454987,-1
-1,25,15,50,15,-1,-1,-1,0.51102,-1,1.00821,-1
-1,25,15,50,20,-1,-1,-1,0.51972,-1,0.9672,-1
-1,25,15,50,25,-1,-1,-1,0.52842,-1,0.931012,-1
-1,25,15,50,30,-1,-1,-1,0.53712,-1,0.898844,-1
-1,25,20,50,15,-1,-1,-1,0.55102,-1,0.850695,-1
-1,25,20,50,20,-1,-1,-1,0.55972,-1,0.82576,-1
-1,25,20,50,25,-1,-1,-1,0.56842,-1,0.8032,-1
-1,25,20,50,30,-1,-1,-1,0.57712,-1,0.782691,-1
-1,25,25,50,15,-1,-1,-1,0.59102,-1,0.747965,-1
-1,25,25,50,20,-1,-1,-1,0.59972,-1,0.731467,-1
-1,25,25,50,25,-1,-1,-1,0.60842,-1,0.716288,-1
-1,25,25,50,30,-1,-1,-1,0.61712,-1,0.702277,-1
-1,25,30,50,15,-1,-1,-1,0.63102,-1,0.675674,-1
-1,25,30,50,20,-1,-1,-1,0.63972,-1,0.664114,-1
-1,25,30,50,25,-1,-1,-1,0.64842,-1,0.653352,-1
-1,25,30,50,30,-1,-1,-1,0.65712,-1,0.643307,-1
-1,25,35,50,15,-1,-1,-1,0.67102,-1,0.622039,-1
-1,25,35,50,20,-1,-1,-1,0.67972,-1,0.6136,-1
-1,25,35,50,25,-1,-1,-1,0.68842,-1,0.605673,-1
-1,25,35,50,30,-1,-1,-1,0.69712,-1,0.598212,-1
-1,25,40,50,15,-1,-1,-1,0.71102,-1,0.580663,-1
-1,25,40,50,20,-1,-1,-1,0.71972,-1,0.574311,-1
-1,25,40,50,25,-1,-1,-1,0.72842,-1,0.568303,-1
-1,25,40,50,30,-1,-1,-1,0.73712,-1,0.562611,-1
-1,25,45,50,15,-1,-1,-1,0.75102,-1,0.547774,-1
-1,25,45,50,20,-1,-1,-1,0.75972,-1,0.54288,-1
-1,25,45,50,25,-1,-1,-1,0.76842,-1,0.538224,-1
-1,25,45,50,30,-1,-1,-1,0.77712,-1,0.53379,-1
-1,25,50,50,15,-1,-1,-1,0.79102,-1,0.521005,-1
-1,25,50,50,20,-1,-1,-1,0.79972,-1,0.517164,-1
-1,25,50,50,25,-1,-1,-1,0.80842,-1,0.513493,-1
-1,25,50,50,30,-1,-1,-1,0.81712,-1,0.509983,-1
-1,25,55,50,15,-1,-1,-1,0.83102,-1,0.498791,-1
-1,25,55,50,20,-1,-1,-1,0.83972,-1,0.495733,-1
-1,25,55,50,25,-1,-1,-1,0.84842,-1,0.4928,-1
-1,25,55,50,30,-1,-1,-1,0.85712,-1,0.489984,-1
-1,25,55,50,35,-1,-1,-1,0.86582,-1,0.487278,-1
-1,25,55,50,40,-1,-1,-1,0.87452,-1,0.484677,-1
-1,25,55,50,45,-1,-1,-1,0.88322,-1,0.482174,-1
-1,25,55,50,50,-1,-1,-1,0.89192,-1,0.479763,-1
-1,25,55,50,55,-1,-1,-1,0.90062,-1,0.47744,-1
-1,25,55,50,60,-1,-1,-1,0.90932,-1,0.4752,-1
-1,25,60,50,15,-1,-1,-1,0.87102,-1,0.480063,-1
-1,25,60,50,20,-1,-1,-1,0.87972,-1,0.4776,-1
-1,25,60,50,25,-1,-1,-1,0.88842,-1,0.47523,-1
-1,25,60,50,30,-1,-1,-1,0.89712,-1,0.472948,-1
-1,25,60,50,35,-1,-1,-1,0.90582,-1,0.470749,-1
-1,25,60,50,40,-1,-1,-1,0.91452,-1,0.468629,-1
-1,25,60,50,45,-1,-1,-1,0.92322,-1,0.466582,-1
-1,25,60,50,50,-1,-1,-1,0.93192,-1,0.464607,-1
-1,25,60,50,55,-1,-1,-1,0.94062,-1,0.462698,-1
-1,25,60,50,60,-1,-1,-1,0.94932,-1,0.460853,-1
-1,25,15,55,15,-1,-1,-1,0.502955,-1,1.03168,-1
-1,25,15,55,20,-1,-1,-1,0.511374,-1,0.9892,-1
-1,25,15,55,25,-1,-1,-1,0.519794,-1,0.951718,-1
-1,25,15,55,30,-1,-1,-1,0.528213,-1,0.9184,-1
-1,25,20,55,15,-1,-1,-1,0.541665,-1,0.869221,-1
-1,25,20,55,20,-1,-1,-1,0.550084,-1,0.84336,-1
-1,25,20,55,25,-1,-1,-1,0.558503,-1,0.819962,-1
-1,25,20,55,30,-1,-1,-1,0.566923,-1,0.798691,-1
-1,25,25,55,15,-1,-1,-1,0.580374,-1,0.76327,-1
-1,25,25,55,20,-1,-1,-1,0.588794,-1,0.746133,-1
-1,25,25,55,25,-1,-1,-1,0.597213,-1,0.730368,-1
-1,25,25,55,30,-1,-1,-1,0.605632,-1,0.715815,-1
-1,25,30,55,15,-1,-1,-1,0.619084,-1,0.688711,-1
-1,25,30,55,20,-1,-1,-1,0.627503,-1,0.676686,-1
-1,25,30,55,25,-1,-1,-1,0.635923,-1,0.66549,-1
-1,25,30,55,30,-1,-1,-1,0.644342,-1,0.65504,-1
-1,25,35,55,15,-1,-1,-1,0.657794,-1,0.633394,-1
-1,25,35,55,20,-1,-1,-1,0.666213,-1,0.6246,-1
-1,25,35,55,25,-1,-1,-1,0.674632,-1,0.616339,-1
-1,25,35,55,30,-1,-1,-1,0.683052,-1,0.608565,-1
-1,25,40,55,15,-1,-1,-1,0.696503,-1,0.59072,-1
-1,25,40,55,20,-1,-1,-1,0.704923,-1,0.584089,-1
-1,25,40,55,25,-1,-1,-1,0.713342,-1,0.577816,-1
-1,25,40,55,30,-1,-1,-1,0.721761,-1,0.571874,-1
-1,25,45,55,15,-1,-1,-1,0.735213,-1,0.5568,-1
-1,25,45,55,20,-1,-1,-1,0.743632,-1,0.55168,-1
-1,25,45,55,25,-1,-1,-1,0.752052,-1,0.54681,-1
-1,25,45,55,30,-1,-1,-1,0.760471,-1,0.542171,-1
-1,25,50,55,15,-1,-1,-1,0.773923,-1,0.529191,-1
-1,25,50,55,20,-1,-1,-1,0.782342,-1,0.525164,-1
-1,25,50,55,25,-1,-1,-1,0.790761,-1,0.521316,-1
-1,25,50,55,30,-1,-1,-1,0.799181,-1,0.517635,-1
-1,25,55,55,15,-1,-1,-1,0.812632,-1,0.506281,-1
-1,25,55,55,20,-1,-1,-1,0.821052,-1,0.503067,-1
-1,25,55,55,25,-1,-1,-1,0.829471,-1,0.499984,-1
-1,25,55,55,30,-1,-1,-1,0.83789,-1,0.497024,-1
-1,25,55,55,35,-1,-1,-1,0.84631,-1,0.49418,-1
-1,25,55,55,40,-1,-1,-1,0.854729,-1,0.491446,-1
-1,25,55,55,45,-1,-1,-1,0.863148,-1,0.488815,-1
-1,25,55,55,50,-1,-1,-1,0.871568,-1,0.486281,-1
-1,25,55,55,55,-1,-1,-1,0.879987,-1,0.48384,-1
-1,25,55,55,60,-1,-1,-1,0.888406,-1,0.481486,-1
-1,25,60,55,15,-1,-1,-1,0.851342,-1,0.486965,-1
-1,25,60,55,20,-1,-1,-1,0.859761,-1,0.484369,-1
-1,25,60,55,25,-1,-1,-1,0.868181,-1,0.481872,-1
-1,25,60,55,30,-1,-1,-1,0.8766,-1,0.479467,-1
-1,25,60,55,35,-1,-1,-1,0.885019,-1,0.477149,-1
-1,25,60,55,40,-1,-1,-1,0.893439,-1,0.474914,-1
-1,25,60,55,45,-1,-1,-1,0.901858,-1,0.472758,-1
-1,25,60,55,50,-1,-1,-1,0.910277,-1,0.470676,-1
-1,25,60,55,55,-1,-1,-1,0.918697,-1,0.468664,-1
-1,25,60,55,60,-1,-1,-1,0.927116,-1,0.46672,-1
-1,25,15,60,15,-1,-1,-1,0.495394,-1,1.05515,-1
-1,25,15,60,20,-1,-1,-1,0.50355,-1,1.0112,-1
-1,25,15,60,25,-1,-1,-1,0.511706,-1,0.972424,-1
-1,25,15,60,30,-1,-1,-1,0.519862,-1,0.937956,-1
-1,25,15,60,35,-1,-1,-1,0.528019,-1,0.907116,-1
-1,25,20,60,15,-1,-1,-1,0.532894,-1,0.887747,-1
-1,25,20,60,20,-1,-1,-1,0.54105,-1,0.86096,-1
-1,25,20,60,25,-1,-1,-1,0.549206,-1,0.836724,-1
-1,25,20,60,30,-1,-1,-1,0.557362,-1,0.814691,-1
-1,25,20,60,35,-1,-1,-1,0.565519,-1,0.794574,-1
-1,25,25,60,15,-1,-1,-1,0.570394,-1,0.778574,-1
-1,25,25,60,20,-1,-1,-1,0.57855,-1,0.7608,-1
-1,25,25,60,25,-1,-1,-1,0.586706,-1,0.744448,-1
-1,25,25,60,30,-1,-1,-1,0.594862,-1,0.729354,-1
-1,25,25,60,35,-1,-1,-1,0.603019,-1,0.715378,-1
-1,25,30,60,15,-1,-1,-1,0.607894,-1,0.701748,-1
-1,25,30,60,20,-1,-1,-1,0.61605,-1,0.689257,-1
-1,25,30,60,25,-1,-1,-1,0.624206,-1,0.677628,-1
-1,25,30,60,30,-1,-1,-1,0.632362,-1,0.666773,-1
-1,25,30,60,35,-1,-1,-1,0.640519,-1,0.656619,-1
-1,25,35,60,15,-1,-1,-1,0.645394,-1,0.644748,-1
-1,25,35,60,20,-1,-1,-1,0.65355,-1,0.6356,-1
-1,25,35,60,25,-1,-1,-1,0.661706,-1,0.627006,-1
-1,25,35,60,30,-1,-1,-1,0.669862,-1,0.618918,-1
-1,25,35,60,35,-1,-1,-1,0.678019,-1,0.611291,-1
-1,25,40,60,15,-1,-1,-1,0.682894,-1,0.600777,-1
-1,25,40,60,20,-1,-1,-1,0.69105,-1,0.593867,-1
-1,25,40,60,25,-1,-1,-1,0.699206,-1,0.58733,-1
-1,25,40,60,30,-1,-1,-1,0.707362,-1,0.581137,-1
-1,25,40,60,35,-1,-1,-1,0.715519,-1,0.575262,-1
-1,25,45,60,15,-1,-1,-1,0.720394,-1,0.565826,-1
-1,25,45,60,20,-1,-1,-1,0.72855,-1,0.56048,-1
-1,25,45,60,25,-1,-1,-1,0.736706,-1,0.555395,-1
-1,25,45,60,30,-1,-1,-1,0.744862,-1,0.550552,-1
-1,25,45,60,35,-1,-1,-1,0.753019,-1,0.545935,-1
-1,25,50,60,15,-1,-1,-1,0.757894,-1,0.537377,-1
-1,25,50,60,20,-1,-1,-1,0.76605,-1,0.533164,-1
-1,25,50,60,25,-1,-1,-1,0.774206,-1,0.529138,-1
-1,25,50,60,30,-1,-1,-1,0.782362,-1,0.525287,-1
-1,25,50,60,35,-1,-1,-1,0.790519,-1,0.5216,-1
-1,25,55,60,15,-1,-1,-1,0.795394,-1,0.51377,-1
-1,25,55,60,20,-1,-1,-1,0.80355,-1,0.5104,-1
-1,25,55,60,25,-1,-1,-1,0.811706,-1,0.507167,-1
-1,25,55,60,30,-1,-1,-1,0.819862,-1,0.504064,-1
-1,25,55,60,35,-1,-1,-1,0.828019,-1,0.501082,-1
-1,25,55,60,40,-1,-1,-1,0.836175,-1,0.498215,-1
-1,25,55,60,45,-1,-1,-1,0.844331,-1,0.495457,-1
-1,25,55,60,50,-1,-1,-1,0.852487,-1,0.4928,-1
-1,25,55,60,55,-1,-1,-1,0.860644,-1,0.49024,-1
-1,25,55,60,60,-1,-1,-1,0.8688,-1,0.487771,-1
-1,25,60,60,15,-1,-1,-1,0.832894,-1,0.493867,-1
-1,25,60,60,20,-1,-1,-1,0.84105,-1,0.491138,-1
-1,25,60,60,25,-1,-1,-1,0.849206,-1,0.488513,-1
-1,25,60,60,30,-1,-1,-1,0.857362,-1,0.485985,-1
-1,25,60,60,35,-1,-1,-1,0.865519,-1,0.483549,-1
-1,25,60,60,40,-1,-1,-1,0.873675,-1,0.4812,-1
-1,25,60,60,45,-1,-1,-1,0.881831,-1,0.478933,-1
-1,25,60,60,50,-1,-1,-1,0.889987,-1,0.476745,-1
-1,25,60,60,55,-1,-1,-1,0.898144,-1,0.474631,-1
-1,25,60,60,60,-1,-1,-1,0.9063,-1,0.472587,-1
-1,30,15,15,35,-1,-1,-1,0.583244,-1,0.795116,-1
-1,30,15,15,40,-1,-1,-1,0.592911,-1,0.77296,-1
-1,30,15,15,45,-1,-1,-1,0.602578,-1,0.752914,-1
-1,30,15,15,50,-1,-1,-1,0.612244,-1,0.734691,-1
-1,30,15,15,55,-1,-1,-1,0.621911,-1,0.718052,-1
-1,30,15,15,60,-1,-1,-1,0.631578,-1,0.7028,-1
-1,30,20,15,35,-1,-1,-1,0.627689,-1,0.702052,-1
-1,30,20,15,40,-1,-1,-1,0.637356,-1,0.687467,-1
-1,30,20,15,45,-1,-1,-1,0.647022,-1,0.674048,-1
-1,30,20,15,50,-1,-1,-1,0.656689,-1,0.661662,-1
-1,30,20,15,55,-1,-1,-1,0.666356,-1,0.650193,-1
-1,30,20,15,60,-1,-1,-1,0.676022,-1,0.639543,-1
-1,30,25,15,35,-1,-1,-1,0.672133,-1,0.636563,-1
-1,30,25,15,40,-1,-1,-1,0.6818,-1,0.6264,-1
-1,30,25,15,45,-1,-1,-1,0.691467,-1,0.616938,-1
-1,30,25,15,50,-1,-1,-1,0.701133,-1,0.608107,-1
-1,30,25,15,55,-1,-1,-1,0.7108,-1,0.599845,-1
-1,30,25,15,60,-1,-1,-1,0.720467,-1,0.5921,-1
-1,30,30,15,35,-1,-1,-1,0.716578,-1,0.587974,-1
-1,30,30,15,40,-1,-1,-1,0.726244,-1,0.5806,-1
-1,30,30,15,45,-1,-1,-1,0.735911,-1,0.573673,-1
-1,30,30,15,50,-1,-1,-1,0.745578,-1,0.567153,-1
-1,30,30,15,55,-1,-1,-1,0.755244,-1,0.561006,-1
-1,30,30,15,60,-1,-1,-1,0.764911,-1,0.5552,-1
-1,30,35,15,35,-1,-1,-1,0.761022,-1,0.550491,-1
-1,30,35,15,40,-1,-1,-1,0.770689,-1,0.544978,-1
-1,30,35,15,45,-1,-1,-1,0.780356,-1,0.539762,-1
-1,30,35,15,50,-1,-1,-1,0.790022,-1,0.534821,-1
-1,30,35,15,55,-1,-1,-1,0.799689,-1,0.530133,-1
-1,30,35,15,60,-1,-1,-1,0.809356,-1,0.52568,-1
-1,30,40,15,35,-1,-1,-1,0.805467,-1,0.520697,-1
-1,30,40,15,40,-1,-1,-1,0.815133,-1,0.51648,-1
-1,30,40,15,45,-1,-1,-1,0.8248,-1,0.512468,-1
-1,30,40,15,50,-1,-1,-1,0.834467,-1,0.508648,-1
-1,30,40,15,55,-1,-1,-1,0.844133,-1,0.505005,-1
-1,30,40,15,60,-1,-1,-1,0.8538,-1,0.501527,-1
-1,30,45,15,35,-1,-1,-1,0.849911,-1,0.496447,-1
-1,30,45,15,40,-1,-1,-1,0.859578,-1,0.493164,-1
-1,30,45,15,45,-1,-1,-1,0.869244,-1,0.490027,-1
-1,30,45,15,50,-1,-1,-1,0.878911,-1,0.487026,-1
-1,30,45,15,55,-1,-1,-1,0.888578,-1,0.484153,-1
-1,30,45,15,60,-1,-1,-1,0.898244,-1,0.4814,-1
-1,30,50,15,35,-1,-1,-1,0.894356,-1,0.476323,-1
-1,30,50,15,40,-1,-1,-1,0.904022,-1,0.473733,-1
-1,30,50,15,45,-1,-1,-1,0.913689,-1,0.471249,-1
-1,30,50,15,50,-1,-1,-1,0.923356,-1,0.468864,-1
-1,30,50,15,55,-1,-1,-1,0.933022,-1,0.466573,-1
-1,30,50,15,60,-1,-1,-1,0.942689,-1,0.464369,-1
-1,30,55,15,35,-1,-1,-1,0.9388,-1,0.459357,-1
-1,30,55,15,40,-1,-1,-1,0.948467,-1,0.457292,-1
-1,30,55,15,45,-1,-1,-1,0.958133,-1,0.455306,-1
-1,30,55,15,50,-1,-1,-1,0.9678,-1,0.453393,-1
-1,30,55,15,55,-1,-1,-1,0.977467,-1,0.451549,-1
-1,30,55,15,60,-1,-1,-1,0.987133,-1,0.449771,-1
-1,30,60,15,35,-1,-1,-1,0.983244,-1,0.444858,-1
-1,30,60,15,40,-1,-1,-1,0.992911,-1,0.4432,-1
-1,30,60,15,45,-1,-1,-1,1.00258,-1,0.4416,-1
-1,30,60,15,50,-1,-1,-1,1.01224,-1,0.440055,-1
-1,30,60,15,55,-1,-1,-1,1.02191,-1,0.438563,-1
-1,30,60,15,60,-1,-1,-1,1.03158,-1,0.43712,-1
-1,30,15,20,15,-1,-1,-1,0.53445,-1,0.936747,-1
-1,30,15,20,50,-1,-1,-1,0.5997,-1,0.750691,-1
-1,30,15,20,55,-1,-1,-1,0.609021,-1,0.733357,-1
-1,30,15,20,60,-1,-1,-1,0.618343,-1,0.717467,-1
-1,30,20,20,15,-1,-1,-1,0.577307,-1,0.794274,-1
-1,30,20,20,50,-1,-1,-1,0.642557,-1,0.6752,-1
-1,30,20,20,55,-1,-1,-1,0.651879,-1,0.66323,-1
-1,30,20,20,60,-1,-1,-1,0.6612,-1,0.652114,-1
-1,30,25,20,15,-1,-1,-1,0.620164,-1,0.701357,-1
-1,30,25,20,50,-1,-1,-1,0.685414,-1,0.61984,-1
-1,30,25,20,55,-1,-1,-1,0.694736,-1,0.6112,-1
-1,30,25,20,60,-1,-1,-1,0.704057,-1,0.6031,-1
-1,30,30,20,15,-1,-1,-1,0.663021,-1,0.63597,-1
-1,30,30,20,50,-1,-1,-1,0.728271,-1,0.577506,-1
-1,30,30,20,55,-1,-1,-1,0.737593,-1,0.571063,-1
-1,30,30,20,60,-1,-1,-1,0.746914,-1,0.564978,-1
-1,30,35,20,15,-1,-1,-1,0.705879,-1,0.587458,-1
-1,30,35,20,50,-1,-1,-1,0.771129,-1,0.544084,-1
-1,30,35,20,55,-1,-1,-1,0.78045,-1,0.539159,-1
-1,30,35,20,60,-1,-1,-1,0.789771,-1,0.53448,-1
-1,30,40,20,15,-1,-1,-1,0.748736,-1,0.550034,-1
-1,30,40,20,50,-1,-1,-1,0.813986,-1,0.517029,-1
-1,30,40,20,55,-1,-1,-1,0.823307,-1,0.513191,-1
-1,30,40,20,60,-1,-1,-1,0.832629,-1,0.509527,-1
-1,30,45,20,15,-1,-1,-1,0.791593,-1,0.520287,-1
